,id,belongs_to_collection_True,budget,language_enc,popularity,year,month,count_genre,count_country,count_company,count_splang,count_cast,count_crew,count_staff,count_keyword,castWt,prodcoWt,keywordWt,crewWt,teamWt,inEnglish
2014,2015,0,100000000,0,16.382422000000002,2013,12,3,1,5,2,0,0,0,12,0,69,219,0,69,1
2223,2224,0,10000000,0,7.0649820000000005,1999,1,2,1,3,1,23,8,31,21,471,29,389,160,660,1
2979,2980,0,35000000,0,6.629999000000001,2010,4,2,1,2,1,15,11,26,10,297,27,206,189,513,1
2740,2741,0,90000000,0,13.809622000000001,2016,9,3,1,6,1,46,72,118,1,1117,81,8,1791,2989,1
2318,2319,0,24000000,0,8.407519,1969,12,4,1,2,1,13,7,20,6,261,21,158,131,413,1
1259,1260,0,1500000,0,4.948569,1993,10,4,2,1,2,11,7,18,23,157,8,371,139,304,1
1742,1743,1,30000000,0,9.128905,1997,8,3,1,2,2,16,25,41,14,308,15,272,452,775,1
205,206,0,2000000,0,5.396271,2015,9,3,1,5,1,23,48,71,10,551,100,223,1311,1962,1
733,734,1,4000000,2,6.314697,2002,3,3,1,2,1,8,14,22,3,168,18,62,305,491,0
2502,2503,1,3500000,0,14.56965,1995,4,1,1,1,1,18,5,23,4,392,0,64,114,506,1
526,527,0,20000000,0,8.34835,2011,7,3,2,6,1,16,26,42,6,355,69,67,609,1033,1
1375,1376,1,20000000,0,14.753931,2008,3,2,1,3,1,16,66,82,15,399,32,240,1832,2263,1
898,899,0,0,0,5.7873339999999995,2006,9,6,2,3,3,35,36,71,4,716,42,65,867,1625,1
377,378,0,14000000,0,7.495853,1990,9,3,1,2,4,44,43,87,8,918,17,120,918,1853,1
1726,1727,0,14000000,0,6.892056,1991,4,3,1,3,3,17,2,19,2,345,58,15,53,456,1
2682,2683,0,3000000,0,3.044499,1961,12,2,1,1,3,32,24,56,22,722,1,295,456,1179,1
2722,2723,0,500000,0,12.428269,2004,1,2,1,1,1,7,13,20,17,136,9,323,242,387,1
386,387,0,0,0,0.11813499999999999,2010,7,1,1,0,2,15,1,16,2,299,0,36,20,319,1
198,199,0,24000000,0,3.6929800000000004,2000,4,3,1,2,1,47,10,57,2,1119,32,29,202,1353,1
1050,1051,0,68000000,0,10.466306,1999,8,5,1,3,1,26,13,39,24,539,29,450,275,843,1
590,591,0,0,0,0.218263,1999,5,2,1,1,1,5,2,7,2,92,1,18,43,136,1
519,520,0,32000000,0,8.074218,2012,9,1,1,3,1,28,56,84,10,646,39,216,1390,2075,1
2950,2951,1,30000000,0,14.015739000000002,2003,8,1,3,7,1,43,154,197,4,1006,89,69,4291,5386,1
429,430,0,40000000,0,16.94556,2006,10,3,1,3,1,41,58,99,11,987,65,177,1269,2321,1
1083,1084,0,15000000,0,4.643981,2002,2,2,1,1,3,19,7,26,7,406,0,146,158,564,1
207,208,1,15000000,0,7.024227000000001,1995,6,5,2,3,1,12,15,27,8,278,31,155,353,662,1
491,492,0,35000000,0,5.80986,2007,10,4,1,6,1,8,17,25,13,117,65,204,290,472,1
1609,1610,0,0,0,7.601439,1998,6,2,1,3,1,15,16,31,13,343,47,224,360,750,1
2912,2913,1,2800000,12,2.4860729999999998,1994,5,1,2,3,1,6,23,29,2,142,49,29,641,832,0
792,793,0,13000000,0,10.890236,2000,12,1,1,2,3,15,122,137,15,354,15,262,3023,3392,1
2019,2020,0,35000000,0,7.102075999999999,2007,7,1,2,6,1,13,18,31,11,260,107,182,304,671,1
1186,1187,0,0,8,1.099467,1980,10,2,2,3,1,31,18,49,9,840,37,169,441,1318,0
1185,1186,0,0,17,2.958988,1993,9,3,1,1,3,16,11,27,5,263,9,68,175,447,1
2181,2182,1,0,0,7.10005,1986,3,2,1,2,1,16,6,22,2,333,42,24,124,499,1
1340,1341,0,35000000,0,13.955376000000001,2002,10,3,2,5,3,11,105,116,3,196,74,44,2813,3083,1
2232,2233,0,21000000,0,3.030309,1995,2,2,2,5,1,6,10,16,9,122,66,138,218,406,1
83,84,1,28000000,0,7.482864999999999,1984,12,2,1,1,2,18,32,50,8,339,5,110,678,1022,1
2369,2370,0,70000000,0,7.739633,2006,12,1,1,3,1,23,86,109,22,493,14,379,2025,2532,1
2226,2227,0,200000,0,0.9177770000000001,2016,12,4,2,1,1,13,12,25,2,280,13,31,285,578,1
20,21,0,80000000,0,12.000579,1998,4,3,1,4,1,20,120,140,3,395,44,58,2993,3432,1
1378,1379,0,12000000,0,4.926507,2006,10,2,1,1,1,16,28,44,8,327,5,105,666,998,1
1558,1559,0,27220000,0,12.388833,2013,7,2,1,9,1,19,12,31,5,430,149,90,260,839,1
1938,1939,0,20000000,0,12.392754,2008,9,3,1,3,2,14,44,58,2,262,17,27,946,1225,1
2837,2838,0,16800000,0,6.626077,2014,7,3,2,2,1,31,3,34,4,821,36,77,27,884,1
1937,1938,0,10000000,0,5.402262,1991,6,2,1,5,1,14,10,24,3,263,98,68,231,592,1
973,974,0,11000000,0,9.659244000000001,2014,8,1,1,2,1,43,22,65,8,987,15,116,523,1525,1
2789,2790,0,0,0,10.896238,2014,2,3,2,3,1,12,16,28,2,193,58,40,375,626,1
883,884,0,25000000,0,14.31675,2012,1,3,2,6,1,16,56,72,22,396,90,495,1285,1771,1
1098,1099,0,38000000,0,8.898988000000001,2016,1,2,1,3,1,21,23,44,4,535,20,61,554,1109,1
156,157,1,3500000,12,0.768181,2005,3,1,1,0,1,8,1,9,0,186,0,0,19,205,0
2276,2277,1,0,26,10.287127,2014,2,3,1,3,3,35,12,47,5,822,45,95,365,1232,1
886,887,0,0,0,0.223633,2012,12,2,1,2,1,4,3,7,0,89,28,0,63,180,0
2998,2999,0,42000000,0,15.725542,2004,1,2,1,2,1,26,89,115,22,602,23,477,2282,2907,1
1591,1592,0,31000000,0,5.418428,1990,8,2,1,3,2,32,14,46,12,764,24,248,255,1043,1
2478,2479,0,24000000,0,6.253083999999999,2009,10,2,2,3,1,35,41,76,7,852,41,110,898,1791,1
2717,2718,0,12000000,0,5.409557,1987,4,1,1,1,1,12,9,21,5,250,0,61,174,424,1
2534,2535,0,75000000,0,6.3539959999999995,2001,10,3,1,1,1,9,8,17,11,195,0,199,162,357,1
2117,2118,0,344,0,0.158651,2001,9,2,2,3,2,10,2,12,2,276,40,33,56,372,1
1472,1473,1,20000000,0,5.990572,1993,7,2,2,5,1,15,11,26,8,291,68,158,217,576,1
2648,2649,0,65000000,0,12.366641,2012,2,3,1,3,1,42,40,82,9,944,38,183,864,1846,1
458,459,1,18000000,0,6.344961,2016,3,3,2,4,1,38,18,56,2,1075,43,21,376,1494,1
2498,2499,1,3500000,12,0.8842409999999999,2010,4,2,1,0,1,13,8,21,0,271,0,0,158,429,0
78,79,0,0,0,2.6333990000000003,1981,12,4,1,2,1,15,13,28,13,310,30,228,285,625,1
2914,2915,0,40000000,0,9.48515,2016,10,2,1,2,2,61,21,82,1,1699,20,13,486,2205,1
1056,1057,0,2500000,0,3.750365,2008,12,3,2,1,2,3,5,8,7,59,15,122,81,155,1
906,907,1,250000000,0,20.58258,2012,7,4,1,4,1,0,0,0,21,0,82,408,0,82,1
1563,1564,1,6000000,0,12.457908,1999,1,3,2,3,2,15,16,31,9,360,28,157,403,791,1
2426,2427,1,0,8,0.021580000000000002,1983,9,1,1,1,1,20,12,32,11,474,15,197,253,742,0
2696,2697,0,5000000,0,8.679349,1985,3,1,1,1,1,20,22,42,4,334,0,67,542,876,1
380,381,0,100000000,0,12.477872,2006,12,3,2,7,2,22,87,109,14,459,100,217,1919,2478,1
947,948,0,0,0,1.9541529999999998,1994,11,1,2,2,1,2,12,14,0,35,33,0,266,334,1
1712,1713,0,50000000,0,6.572049000000001,2005,9,3,1,3,1,14,11,25,6,252,20,73,219,491,1
2756,2757,0,25000000,0,14.686487,2002,12,1,1,3,1,19,18,37,19,322,12,302,352,686,1
715,716,0,22000000,0,6.3037849999999995,2010,5,2,2,2,1,18,3,21,5,385,28,94,48,461,1
1913,1914,0,6500000,0,4.136105000000001,2004,7,2,1,2,1,9,3,12,7,184,18,128,56,258,1
686,687,0,40000000,0,16.453573000000002,2016,8,3,2,4,4,112,70,182,8,2850,68,145,1792,4710,1
2670,2671,0,0,0,4.186599,2010,10,2,1,1,1,5,27,32,2,102,8,27,677,787,1
1293,1294,0,40000000,0,7.001645,2008,2,4,1,5,2,29,11,40,17,689,62,240,217,968,1
305,306,0,100000000,0,14.922398999999999,2002,12,3,2,3,4,30,38,68,12,596,40,206,701,1337,1
209,210,0,100000000,0,8.140709,2004,3,2,2,3,1,16,123,139,3,298,59,35,3370,3727,1
2011,2012,1,30000000,0,12.308007,1989,6,4,1,1,1,14,10,24,12,225,0,174,152,377,1
2221,2222,0,5000000,0,3.3343529999999997,2008,8,2,1,2,3,12,3,15,3,234,30,49,48,312,1
2975,2976,0,45000000,0,11.618472,2009,7,5,2,5,1,18,14,32,5,465,78,100,301,844,1
1537,1538,0,0,0,5.769957,2010,2,3,1,1,0,9,3,12,9,223,10,195,64,297,0
885,886,1,0,0,6.970037,1978,7,4,2,4,2,16,10,26,1,302,44,7,219,565,1
1859,1860,0,12000000,0,8.960713,2012,6,2,1,4,1,11,13,24,1,259,39,20,269,567,1
917,918,0,0,0,1.679042,1994,1,1,1,1,1,13,4,17,0,220,10,0,51,281,1
1886,1887,0,15000000,0,11.440947999999999,2011,5,3,2,7,1,69,135,204,13,1728,123,261,3420,5271,0
1660,1661,0,4000000,0,12.410427,1959,7,2,1,1,1,90,35,125,10,1980,5,127,767,2752,1
191,192,0,40000000,0,7.271503,2012,5,3,1,4,1,30,19,49,10,674,63,204,412,1149,1
1747,1748,0,9000000,0,9.202416,2011,8,3,1,3,1,19,12,31,3,400,41,50,261,702,1
2131,2132,0,27000000,0,10.956665,2002,4,3,2,1,1,33,17,50,8,580,0,114,223,803,1
1265,1266,0,0,0,3.5243269999999995,2014,3,2,1,2,1,13,5,18,4,289,33,53,94,416,1
483,484,0,13500000,0,3.531089,2015,9,1,1,2,1,17,4,21,1,367,25,16,97,489,1
915,916,1,0,14,7.916658,2012,8,3,1,3,1,11,5,16,4,265,47,53,118,430,0
2599,2600,0,90000000,0,12.978750999999999,1998,11,3,1,4,1,44,18,62,23,912,61,401,308,1281,1
277,278,0,70000000,0,18.324219,1998,6,4,1,4,3,62,33,95,2,1487,70,45,779,2336,1
988,989,0,31000000,0,14.505987,1992,12,1,1,2,2,43,48,91,11,881,7,196,1083,1971,1
1987,1988,0,0,1,5.584308,2003,11,2,1,1,2,19,10,29,3,459,11,39,231,701,0
1894,1895,0,0,0,2.0364400000000002,1985,3,3,1,1,1,8,3,11,6,182,17,126,35,234,1
1869,1870,1,10000000,0,7.873017999999999,1970,3,3,1,2,2,44,17,61,16,930,15,275,305,1250,1
571,572,1,7000000,0,11.00913,2003,4,1,1,2,1,27,88,115,6,643,22,103,2079,2744,1
993,994,0,22000000,0,9.763928,1984,12,4,1,3,1,13,34,47,6,243,41,104,759,1043,1
2795,2796,0,10000000,0,1.551648,2003,9,2,2,3,1,18,16,34,7,322,38,118,325,685,1
2946,2947,0,483103,0,0.205671,1927,10,3,1,1,1,23,10,33,0,560,10,0,205,775,1
585,586,0,10400000,1,8.792104,2016,12,1,1,2,1,9,27,36,4,243,7,75,679,929,0
2328,2329,1,45000000,0,8.279285,2012,10,4,1,1,2,12,31,43,1,239,9,31,587,835,1
2993,2994,0,60000000,0,14.092373,2004,6,2,1,3,5,23,68,91,18,547,28,214,1516,2091,1
1349,1350,0,30000000,0,13.413895000000002,2011,10,3,2,2,1,78,2,80,7,2004,7,114,21,2032,1
2900,2901,0,200000,0,0.560685,2012,11,0,1,0,1,4,2,6,1,89,0,20,33,122,0
674,675,0,135000000,0,13.890179999999999,2005,7,1,1,5,5,23,106,129,3,496,56,34,2594,3146,1
2590,2591,0,0,0,2.203671,2015,4,1,1,2,1,1,6,7,7,19,40,134,146,205,1
855,856,0,0,0,1.199003,2008,9,1,1,1,2,5,10,15,4,72,10,69,198,280,1
447,448,1,30000000,0,14.404764000000002,1995,7,4,2,2,1,18,11,29,10,358,13,155,217,588,1
1419,1420,0,700000,0,0.7128439999999999,2009,9,2,4,1,2,7,2,9,2,111,4,19,26,141,1
2229,2230,0,0,0,0.779829,1986,7,4,1,4,1,14,14,28,21,308,63,358,332,703,1
1616,1617,0,18000000,0,6.303383999999999,1984,12,1,1,1,1,15,6,21,1,343,0,8,136,479,1
2258,2259,0,90000000,0,8.184814999999999,1995,6,1,1,2,1,17,20,37,15,290,12,315,356,658,1
2821,2822,1,1250000,0,8.710824,1981,5,2,1,2,1,12,6,18,6,257,13,128,133,403,1
2753,2754,0,12000000,0,8.783453999999999,1998,9,2,1,2,3,58,14,72,5,1477,16,91,300,1793,1
1716,1717,0,0,8,5.435993,2009,3,4,1,1,2,7,11,18,9,169,0,143,253,422,0
2671,2672,0,0,0,3.998475,1985,12,2,1,3,2,13,15,28,17,260,81,307,313,654,1
1247,1248,1,1500000,8,8.504511,2007,4,2,1,1,2,20,31,51,12,473,9,180,767,1249,0
294,295,1,160000000,0,26.628178000000002,2015,11,3,2,3,1,51,116,167,6,1184,33,102,2828,4045,1
588,589,0,90000,0,0.837849,1958,10,2,1,1,1,12,11,23,11,275,5,161,198,478,1
1281,1282,0,9000000,0,8.832907,2007,2,2,1,6,1,14,7,21,17,257,51,296,131,439,1
1422,1423,0,32000000,0,13.332386999999999,2013,12,3,1,6,1,13,51,64,8,254,124,153,1296,1674,1
2349,2350,1,8000000,0,12.137595,1973,12,3,1,2,6,17,24,41,17,343,35,332,523,901,1
1426,1427,1,46000000,0,7.420019,2000,6,4,2,2,3,12,16,28,11,229,7,186,348,584,1
2252,2253,1,19000000,0,13.088552,2005,4,3,1,4,1,18,26,44,11,378,56,251,491,925,1
425,426,0,0,0,7.342410000000001,2012,7,2,1,2,1,19,6,25,8,389,22,156,132,543,0
534,535,0,4000000,0,4.661689,2007,9,2,3,2,1,8,8,16,10,176,21,176,200,397,1
1054,1055,0,17000000,0,6.5900929999999995,2009,6,3,1,3,1,17,43,60,14,357,32,403,952,1341,1
1864,1865,1,0,0,7.65458,2004,3,4,1,2,1,12,135,147,5,232,28,71,3357,3617,1
2504,2505,0,0,0,5.072902,1989,4,2,0,2,1,12,4,16,7,203,25,154,90,318,1
1425,1426,1,270000000,0,13.284711999999999,2006,6,4,1,4,3,18,24,42,10,407,61,190,341,809,1
132,133,0,0,0,1.079975,2000,9,2,4,1,1,4,1,5,4,97,13,64,10,120,1
1837,1838,0,30000000,0,11.552956,2005,1,1,2,4,3,24,104,128,22,553,55,440,2236,2844,1
1825,1826,1,0,0,5.7990699999999995,1990,1,2,1,1,1,16,20,36,3,320,6,45,522,848,1
421,422,1,19000000,0,6.701138,1986,5,2,1,1,1,9,12,21,4,147,5,71,224,376,1
2658,2659,0,0,0,2.995682,1986,12,4,1,2,2,10,2,12,2,220,29,27,55,304,1
2028,2029,0,18000000,0,8.868558,1980,11,1,1,1,1,47,50,97,12,965,0,207,1133,2098,1
2989,2990,0,0,0,0.851599,2001,5,2,1,3,2,19,8,27,2,372,34,19,221,627,1
1368,1369,0,6000000,0,0.651625,2000,3,3,1,0,1,13,2,15,1,275,0,7,28,303,1
556,557,0,0,0,0.23999299999999998,2014,3,2,1,1,1,10,27,37,8,216,3,167,673,892,1
2043,2044,0,8000000,0,12.357072,2009,1,1,2,5,2,18,19,37,12,433,67,240,426,926,1
1486,1487,0,25000000,0,13.72021,1992,8,2,1,2,1,11,12,23,1,219,18,21,241,478,1
2679,2680,0,25000000,0,13.121626000000001,2011,9,2,1,4,1,28,48,76,10,621,43,187,1100,1764,1
570,571,1,5000000,0,17.656951,2002,10,3,1,2,2,22,36,58,19,306,29,354,806,1141,1
352,353,0,0,0,7.093984,1984,9,1,1,1,1,9,2,11,9,174,0,155,23,197,1
91,92,0,0,5,3.83196,2001,3,1,1,2,2,18,3,21,3,392,19,35,74,485,0
2562,2563,1,200000000,0,14.477676999999998,2016,6,4,1,3,1,31,39,70,7,557,20,112,963,1540,1
2533,2534,0,8000000,4,0.860734,2005,10,1,1,0,2,8,1,9,5,225,0,94,7,232,1
1170,1171,0,0,0,5.289075,1984,11,2,1,1,1,11,3,14,0,167,0,0,50,217,1
2248,2249,1,33000000,0,7.781292999999999,2002,3,3,4,4,1,22,103,125,6,490,59,96,2641,3190,1
1285,1286,1,50000000,0,14.383185000000001,1990,6,3,1,2,1,27,17,44,18,453,22,281,318,793,1
1702,1703,0,0,0,2.0833180000000002,1988,1,2,1,3,1,8,18,26,0,201,61,0,395,657,1
1468,1469,0,210000,0,3.424057,1953,6,3,1,2,2,18,18,36,15,311,34,241,396,741,1
1907,1908,1,48000000,0,6.744680000000001,2010,1,3,2,6,1,38,17,55,6,867,90,126,324,1281,1
1477,1478,1,95000000,0,9.785895,2010,2,3,2,8,1,91,48,139,6,2358,120,128,1154,3632,1
697,698,0,12000000,0,17.788579000000002,2013,9,2,1,3,1,27,36,63,2,582,39,23,856,1477,1
2506,2507,0,12500000,0,6.82647,2011,9,1,1,5,1,54,69,123,7,1376,76,158,1618,3070,1
348,349,0,1000000,14,11.267366,1984,3,3,1,1,1,14,21,35,13,156,0,221,428,584,0
1644,1645,0,1000000,0,7.666558,2011,9,1,1,5,1,16,3,19,2,396,87,26,56,539,1
2346,2347,0,10000000,0,10.770928,1962,9,4,1,2,3,73,17,90,6,1484,19,102,306,1809,1
2431,2432,1,40000000,0,14.767317000000002,2016,5,1,2,7,1,30,54,84,10,736,114,159,1301,2151,1
2168,2169,0,0,0,6.969947,2015,8,1,2,2,1,16,21,37,2,390,18,16,501,909,1
1137,1138,0,22000000,0,6.760321,2013,12,3,1,5,1,41,19,60,15,1003,88,292,395,1486,1
1797,1798,0,20000000,0,9.188583,2015,3,3,3,8,1,27,42,69,14,664,169,286,1031,1864,1
1544,1545,0,0,0,5.966121,2016,4,2,1,1,1,17,14,31,8,408,9,132,328,745,1
2836,2837,0,12500000,0,1.830829,2010,4,2,1,5,1,18,14,32,4,393,104,60,321,818,1
2820,2821,0,500000,0,0.45621000000000006,2002,12,2,1,1,1,16,7,23,0,437,12,0,185,634,0
1339,1340,0,6000000,12,1.8222459999999998,2012,4,2,1,6,1,16,11,27,0,367,120,0,245,732,0
2490,2491,0,6400000,0,7.506958,1995,10,2,3,1,1,7,3,10,5,128,5,92,65,198,1
453,454,1,5000000,0,6.546551,1992,9,3,2,3,1,15,19,34,9,418,47,168,440,905,1
913,914,0,50000000,0,7.661239999999999,1997,2,3,1,3,2,11,18,29,11,144,24,161,259,427,1
1199,1200,0,65000,0,2.799356,2010,11,3,1,1,1,21,12,33,5,453,20,77,262,735,1
1274,1275,0,25000000,0,7.492912,1984,5,3,2,1,1,28,17,45,19,654,3,391,366,1023,1
1866,1867,0,125000000,0,33.704935,2017,6,3,1,3,3,54,119,173,3,1320,48,51,3136,4504,1
37,38,0,50000000,0,13.676444,1995,3,4,1,4,3,14,13,27,8,259,59,138,186,504,1
974,975,1,17000000,0,16.574021,1982,7,3,1,2,1,12,19,31,6,228,10,86,421,659,1
2770,2771,1,280000000,0,37.37942,2015,4,3,1,3,1,72,74,146,9,1827,40,189,1775,3642,1
983,984,0,26000000,0,11.890138,1990,8,4,1,2,3,19,24,43,6,356,20,129,522,898,1
1805,1806,0,0,0,10.274376,1990,8,4,1,2,2,20,18,38,7,405,28,101,355,788,1
1961,1962,0,0,0,2.065029,2010,4,2,1,0,1,1,2,3,4,11,0,75,26,37,1
1418,1419,0,2800000,0,8.173864,1981,8,2,1,2,1,9,15,24,39,205,25,686,390,620,1
1284,1285,0,2000000,8,4.126083,1992,4,2,1,2,2,15,35,50,12,386,35,216,977,1398,1
39,40,0,3800000,0,3.055936,1965,4,2,1,2,3,14,12,26,5,222,23,91,257,502,1
2540,2541,0,103000,2,5.194433,2012,9,1,1,2,1,9,6,15,0,265,25,0,160,450,0
169,170,1,2000000,0,11.189831,1981,12,4,1,1,1,18,13,31,28,383,8,569,302,693,1
1355,1356,0,85000000,0,7.680762,2005,12,3,1,4,2,21,15,36,6,454,45,76,261,760,1
737,738,0,8000000,0,1.194377,1988,4,1,0,0,1,15,44,59,4,389,0,60,1022,1411,1
1590,1591,0,0,0,5.0860129999999995,2013,7,4,1,7,1,21,22,43,12,542,123,238,540,1205,1
2699,2700,1,0,0,2.876656,1989,5,2,1,1,1,16,19,35,4,418,11,81,478,907,1
1897,1898,0,7000000,0,7.523097999999999,2005,9,2,4,7,1,21,19,40,7,341,94,96,322,757,1
634,635,1,0,0,8.3539,1968,2,1,1,1,1,9,7,16,12,189,0,199,121,310,1
2647,2648,1,145000000,0,14.258429999999999,2011,12,3,3,6,5,16,28,44,7,295,98,142,568,961,1
1918,1919,0,0,0,3.267026,2011,4,3,1,1,1,1,6,7,6,5,7,112,144,156,1
1290,1291,0,15000000,0,4.079853,1986,7,3,1,1,1,15,21,36,1,277,10,19,456,743,1
1380,1381,0,325000,10,0.867549,2016,2,2,1,3,2,11,12,23,5,253,42,107,287,582,0
579,580,0,0,0,1.033927,1948,11,3,1,1,1,15,15,30,3,289,0,28,296,585,1
328,329,0,15000000,0,4.582024,2010,12,2,1,3,1,7,10,17,16,141,47,259,243,431,1
1642,1643,1,110000000,0,17.159576,1997,12,3,2,1,5,34,20,54,17,697,12,274,379,1088,1
892,893,0,0,0,2.564695,2011,6,1,1,1,1,3,1,4,5,48,8,95,19,75,1
1849,1850,0,3230939,10,1.937874,2009,4,3,1,1,1,13,7,20,1,283,12,12,113,408,0
780,781,0,5000000,0,8.645067,2017,1,2,2,3,2,22,59,81,6,524,63,109,1648,2235,1
159,160,0,32000000,0,7.54701,1995,2,2,2,1,1,16,10,26,5,270,5,77,177,452,1
1545,1546,0,20000000,0,10.038613,2009,1,5,2,5,1,16,67,83,15,365,62,259,1684,2111,1
1933,1934,1,175000000,0,9.156877,2007,6,3,1,7,1,18,27,45,13,326,75,221,507,908,1
2978,2979,0,0,0,16.5293,1998,10,2,1,7,1,15,17,32,14,343,81,310,336,760,1
61,62,0,4000000,0,1.8010709999999999,1956,5,1,1,1,2,15,9,24,2,269,16,28,163,448,1
849,850,0,1,0,8.159556,1936,2,2,1,2,1,36,20,56,10,643,5,176,372,1020,1
2129,2130,0,0,5,1.051148,2013,9,1,0,0,3,7,3,10,1,146,0,20,78,224,1
2892,2893,0,0,0,3.095584,1986,6,3,1,2,1,22,10,32,5,454,23,67,157,634,1
1043,1044,0,0,0,0.6545489999999999,1988,5,2,2,3,1,15,3,18,1,352,29,5,50,431,1
2496,2497,0,0,0,11.19785,2002,10,3,1,2,1,12,54,66,15,255,21,245,1153,1429,1
2260,2261,0,3800000,0,2.894924,2009,6,1,1,0,2,6,1,7,2,110,0,36,14,124,1
2121,2122,1,70000000,0,10.978188000000001,2013,3,2,1,2,2,22,26,48,3,457,15,54,522,994,1
1070,1071,0,20000000,0,6.496913,2007,9,3,2,6,1,16,2,18,5,305,92,59,48,445,1
53,54,0,0,0,5.410839,1988,1,3,1,1,1,9,4,13,1,181,5,14,67,253,1
258,259,1,0,14,10.686166,1995,11,3,1,3,1,22,31,53,11,521,57,151,738,1316,0
505,506,0,10000000,4,5.3584,2011,11,3,1,6,2,15,12,27,8,317,116,124,310,743,1
752,753,0,0,0,0.358968,1998,10,2,0,2,1,4,3,7,4,63,33,67,65,161,1
1978,1979,1,40000000,0,9.800232000000001,2000,8,3,2,4,1,7,8,15,5,136,35,80,161,332,1
2947,2948,0,0,0,0.185169,1982,11,1,0,0,1,9,8,17,0,206,0,0,153,359,1
2410,2411,0,20000000,0,6.312206,2009,2,1,1,4,1,24,5,29,3,528,97,64,86,711,1
1517,1518,1,800000,0,11.846960000000001,1984,3,4,1,6,3,18,22,40,11,434,105,205,576,1115,1
2997,2998,0,65000000,0,14.482345,1996,10,4,1,3,1,15,10,25,14,304,35,244,188,527,1
2273,2274,0,8000000,0,6.230854,1992,4,2,1,4,1,70,11,81,4,1234,35,82,245,1514,1
1389,1390,0,44000000,0,9.198283,1996,10,3,1,3,1,21,16,37,11,370,41,163,273,684,1
1266,1267,1,16000000,14,10.264597,2000,7,5,1,8,1,3,4,7,11,68,166,174,89,323,1
2466,2467,0,37000000,0,8.451297,2015,5,3,1,2,2,17,81,98,6,410,25,112,2146,2581,1
1711,1712,0,1000000,0,6.107378,2014,9,1,1,1,1,4,11,15,6,72,9,135,275,356,1
771,772,0,9000000,1,2.089842,2009,8,3,1,0,1,4,5,9,1,89,0,13,131,220,0
2802,2803,1,100000000,0,29.741452000000002,2002,11,3,3,3,1,61,141,202,11,1235,39,182,3582,4856,1
1807,1808,0,4000000,16,7.274236999999999,2008,1,2,1,1,1,15,12,27,11,372,12,175,261,645,0
2685,2686,1,8000000,0,6.8234449999999995,1992,8,1,1,2,1,7,14,21,6,105,11,101,302,418,1
1085,1086,0,0,8,0.676383,1983,8,2,2,2,1,18,15,33,5,414,26,95,337,777,0
2257,2258,0,7000000,0,6.01272,2005,9,2,2,7,1,17,22,39,10,301,79,160,419,799,1
1532,1533,0,15000000,0,11.239011999999999,2011,3,2,2,2,1,31,6,37,11,727,22,210,109,858,1
1325,1326,0,0,0,12.515435,2008,9,2,1,2,1,16,36,52,14,355,31,282,858,1244,1
2119,2120,0,0,0,1.026053,1990,1,4,1,1,1,15,5,20,0,281,0,0,78,359,1
1812,1813,0,0,0,11.106753999999999,1985,10,3,1,1,1,6,10,16,2,85,0,29,194,279,1
1714,1715,0,5000000,0,1.629796,1982,12,2,1,1,1,5,4,9,3,83,0,41,80,163,1
2034,2035,0,32000000,0,5.575991999999999,1996,7,4,1,1,1,16,10,26,6,351,10,104,172,533,1
2423,2424,0,500000,0,0.493342,1999,8,0,1,0,1,11,6,17,0,268,0,0,133,401,0
2434,2435,0,0,0,3.967229,2015,5,1,1,2,1,10,8,18,5,181,37,74,193,411,1
1681,1682,0,16000000,0,3.859495,1995,12,3,1,1,1,10,10,20,5,199,0,69,202,401,1
2227,2228,1,85000000,0,1.498902,2009,4,4,1,5,1,48,123,171,10,1165,63,201,3168,4396,1
1163,1164,0,19000000,0,1.418221,1993,11,3,1,1,1,6,1,7,1,136,14,10,1,151,1
963,964,0,11000000,4,8.888717999999999,2011,7,1,2,1,1,14,14,28,0,295,4,0,266,565,0
2902,2903,1,0,0,10.714779,2013,6,2,3,5,1,18,39,57,6,427,90,87,980,1497,1
1662,1663,1,360000,0,1.345165,1967,8,2,1,3,1,11,2,13,4,243,51,65,43,337,1
398,399,0,40000000,0,15.228794,1992,9,6,1,1,2,15,59,74,5,301,3,93,1271,1575,1
584,585,0,0,0,0.773954,1987,11,2,1,1,1,9,11,20,2,220,4,21,283,507,1
948,949,1,44000000,0,11.924462,1985,5,4,1,2,2,19,26,45,20,424,28,361,539,991,1
704,705,0,85000000,0,11.057536,2006,12,3,1,3,5,18,7,25,19,350,14,255,76,440,1
431,432,1,13000000,0,12.994939,2004,1,2,2,5,1,28,125,153,5,539,56,94,3250,3845,1
292,293,0,65000000,0,10.543955,2014,12,2,1,3,3,79,92,171,8,2192,46,162,2354,4592,1
145,146,0,0,0,3.8058110000000003,2016,12,3,1,3,2,20,52,72,9,450,33,140,1300,1783,1
323,324,0,90000000,0,9.112008,1999,2,4,1,2,1,14,75,89,4,247,15,47,1953,2215,1
2108,2109,1,50000000,0,16.158179999999998,2005,3,3,1,3,1,17,106,123,13,379,36,231,2684,3099,1
1165,1166,0,16000000,0,7.404835,2007,10,2,2,1,3,16,4,20,4,436,15,71,86,537,1
1452,1453,0,25000000,0,11.299673,1983,12,4,1,1,2,63,42,105,10,1314,0,137,854,2168,1
2,3,0,3300000,0,64.29999000000001,2014,10,1,1,3,1,51,64,115,12,1270,38,234,1669,2977,1
