,id,belongs_to_collection_True,budget,language_enc,popularity,status_Released,year,month,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,count_genre,count_country,count_company,count_splang,count_cast,count_crew,count_staff,count_keyword,castWt,prodcoWt,keywordWt,crewWt,teamWt,inEnglish,revenue,log_budget,log_revenue
1530,1531,0,10000000,0,7.176601,1,1990,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,24,8,32,3,577,10,28,138,725,1,47410000,7.0,7.675869955318957
1531,1532,0,36000000,0,9.244469,1,2011,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,14,8,22,9,279,40,149,167,486,1,189712432,7.556302500767287,8.278095791469
1532,1533,0,15000000,0,11.239011999999999,1,2011,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,1,31,6,37,11,727,22,210,109,858,1,59389433,7.176091259055681,7.773709179020973
1533,1534,0,0,0,2.238458,1,1988,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1,7,2,9,2,99,31,35,31,161,1,5979011,0.0,6.776629352422476
1534,1535,0,0,0,0.739681,1,2008,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,3,6,1,65,4,23,57,126,1,140987,0.0,5.149179069474179
1535,1536,0,850000,0,3.334942,1,2003,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,11,2,13,4,264,2,49,51,317,1,819939,5.929418925714293,5.91378154390955
1536,1537,0,14000000,0,8.093442,1,2015,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,3,2,22,57,79,7,508,50,115,1621,2179,1,16002420,7.146128035678238,7.2041856647292315
1537,1538,0,0,0,5.769957,1,2010,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,9,3,12,9,223,10,195,64,297,0,7000000,0.0,6.845098040014257
1538,1539,0,4798235,0,9.336568,1,2011,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,5,2,30,31,61,16,748,109,272,694,1551,1,209696,6.68108151430792,5.321590146276044
1539,1540,0,10000000,0,3.0337970000000003,1,2011,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,12,31,43,7,268,84,107,691,1043,1,1759252,7.0,6.245328053426004
1540,1541,0,0,0,7.87202,1,2015,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,3,2,34,13,47,7,763,16,143,265,1044,1,4719695,0.0,6.673913934206789
1541,1542,0,750000,12,0.20158199999999998,1,2014,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,10,3,13,2,288,32,17,68,388,0,3,5.8750612633917,0.47712125471966244
1542,1543,1,4000000,4,5.099557,1,1997,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,35,9,44,0,855,72,0,193,1120,0,29456000,6.6020599913279625,7.469173771159939
1543,1544,0,0,0,9.904821,1,1991,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,13,2,15,3,209,0,55,29,238,1,36489888,0.0,7.562172530367755
1544,1545,0,0,0,5.966121,1,2016,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,17,14,31,8,408,9,132,328,745,1,1055287,0.0,6.023370588131944
1545,1546,0,20000000,0,10.038613,1,2009,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,5,2,5,1,16,67,83,15,365,62,259,1684,2111,1,51416464,7.301029995663981,7.711102206144026
1546,1547,0,0,0,6.231928,1,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,2,11,7,18,11,240,50,165,139,429,1,519535,0.0,5.715614810401085
1547,1548,0,90000000,0,11.605735000000001,1,2003,11,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,5,1,3,1,25,12,37,7,580,33,127,272,885,1,182290266,7.954242509439325,8.260763478664009
1548,1549,0,500000,0,0.48252700000000004,1,2006,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,19,6,25,1,474,12,12,146,632,0,500000,5.698970004336019,5.698970004336019
1549,1550,0,2500000,0,1.216497,1,2016,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,11,3,14,0,210,62,0,65,337,1,230069,6.3979400086720375,5.3618581048228195
1550,1551,1,145000000,0,12.256689,1,2014,6,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,1,2,1,17,29,46,11,343,11,230,727,1081,1,609123048,8.161368002234974,8.784705032648432
1551,1552,0,0,0,0.779768,1,2013,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1,11,3,14,0,260,20,0,46,326,1,1553826,0.0,6.191402384174828
1552,1553,0,30000000,0,8.040589,1,1993,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,1,29,14,43,6,712,24,140,211,947,1,135130999,7.477121254719663,8.130754987440667
1553,1554,0,0,0,4.548774,1,2011,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,1,18,10,28,2,484,42,32,224,750,1,22321,0.0,4.348713647467753
1554,1555,1,0,0,1.567626,1,1983,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,4,2,19,15,34,4,487,59,71,279,825,1,10676194,0.0,7.0284164568693095
1555,1556,0,17500000,0,7.481125,1,2006,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,26,23,49,6,498,14,90,442,954,1,19179969,7.243038048686294,7.282847900898262
1556,1557,0,7000000,0,6.904831,1,1996,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,12,18,30,12,253,16,203,396,665,1,560069,6.845098040014257,5.748241534994171
1557,1558,1,75000000,0,8.940007000000001,1,2005,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,17,19,36,9,343,14,152,309,666,1,142400065,7.8750612633917,8.153510187539144
1558,1559,0,27220000,0,12.388833,1,2013,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,9,1,19,12,31,5,430,149,90,260,839,1,5496951,7.434888120867316,6.740121865667848
1559,1560,0,22000000,0,11.275132000000001,1,2010,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,11,2,13,12,230,32,200,50,312,1,9479718,7.342422680822207,6.976795418259427
1560,1561,0,1200000,0,8.471302,1,1983,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,2,1,14,14,28,2,295,27,31,283,605,1,760883,6.079181246047625,5.881317881000711
1561,1562,0,7000000,0,7.791952,1,1988,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,1,19,22,41,30,543,0,640,516,1059,1,19595031,6.845098040014257,7.292145954883185
1562,1563,0,0,14,7.0740419999999995,1,2013,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,12,13,25,4,243,22,75,255,520,0,19978961,0.0,7.300572899120215
1563,1564,1,6000000,0,12.457908,1,1999,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,3,2,15,16,31,9,360,28,157,403,791,1,30471,6.778151250383644,4.4838867071716555
1564,1565,0,15000000,0,7.4926580000000005,1,2013,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,33,22,55,6,747,37,86,564,1348,1,35485608,7.176091259055681,7.550052250702933
1565,1566,0,28000000,0,13.143061,1,2015,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,103,75,178,12,2778,14,240,1936,4728,1,133346506,7.447158031342219,8.124981640612324
1566,1567,0,0,0,0.535931,1,2010,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,2,6,1,78,0,20,42,120,1,11000,0.0,4.041392685158225
1567,1568,0,2000000,0,11.276024000000001,1,2007,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,20,17,37,3,476,8,50,459,943,1,22179430,6.301029995663981,7.345950380810635
1568,1569,0,70000000,0,3.062626,1,1999,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,1,9,14,23,0,154,18,0,181,353,1,11263966,7.845098040014257,7.051691330892971
1569,1570,1,0,0,8.948564999999999,1,1988,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,10,10,20,5,227,0,103,240,467,1,239606210,0.0,8.379498069701343
1570,1571,1,0,0,12.994387,1,1955,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,12,18,30,7,270,7,94,435,712,1,93600000,0.0,7.971275848738105
1571,1572,0,40000000,0,6.4173849999999995,1,2008,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,3,22,24,46,8,489,6,140,503,998,1,84601681,7.6020599913279625,7.92737899237438
1572,1573,0,9100000,1,4.23908,1,2008,12,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,1,1,1,12,8,20,2,298,21,29,173,492,0,76000000,6.959041392321094,7.880813592280791
1573,1574,0,450000,0,2.333661,1,2006,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,1,7,2,9,6,137,29,75,48,214,1,973525,5.653212513775344,5.9883471086271225
1574,1575,0,0,0,2.6050169999999997,1,2017,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,4,1,19,73,92,6,467,99,120,1674,2240,1,6700,0.0,3.8260748027008264
1575,1576,0,10500000,0,4.668541,1,1990,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,3,1,13,3,16,1,258,29,20,40,327,1,11582891,7.021189299069938,7.063816969464556
1576,1577,0,4000000,0,11.609441,1,2003,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,22,47,69,12,453,0,174,1072,1525,1,119723856,6.6020599913279625,8.078180695910836
1577,1578,0,1000000,0,2.301183,1,1975,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,1,14,13,27,6,280,4,86,232,516,1,16000000,6.0,7.204119982655925
1578,1579,1,28000000,0,17.26045,1,2010,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,26,42,68,14,582,26,272,1002,1610,1,96188903,7.447158031342219,7.983124971789868
1579,1580,1,80000000,7,7.309903,1,2009,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,5,1,3,2,30,9,39,1,676,40,12,188,904,0,121059225,7.903089986991944,8.082997889308064
1580,1581,0,1300000,0,6.636872,1,1951,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,3,3,8,14,22,20,132,22,246,278,432,1,10750000,6.113943352306837,7.031408464251625
1581,1582,1,10000000,0,0.524432,1,2003,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,6,2,0,5,68,11,79,0,1168,0,0,182,1350,1,25800,7.0,4.41161970596323
1582,1583,0,25000000,0,1.466461,1,1999,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,9,13,22,4,165,65,69,274,504,1,12000000,7.3979400086720375,7.079181246047625
1583,1584,0,9000000,0,6.484495,1,1986,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,16,31,47,6,323,16,103,749,1088,1,28607524,6.954242509439325,7.456480270959042
1584,1585,0,17000000,0,7.196689999999999,1,2009,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,1,15,2,17,6,343,11,57,30,384,1,20455276,7.230448921378274,7.310805343744847
1585,1586,0,0,0,11.127884,1,2005,9,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,23,9,32,6,501,0,98,198,699,1,12382362,0.0,7.092803496519426
1586,1587,0,44500000,0,14.238234,1,2012,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,2,61,58,119,13,1427,50,246,1315,2792,1,232324128,7.648360010980932,8.36609431575422
1587,1588,1,30000000,0,8.032638,1,1991,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,3,1,1,15,5,20,3,336,6,45,105,447,1,15556340,7.477121254719663,7.1919074265370195
1588,1589,0,35000000,0,8.155603999999999,1,2016,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,1,17,65,82,15,392,31,249,1737,2160,1,23083334,7.544068044350276,7.3632985355596245
1589,1590,0,0,0,6.5497879999999995,1,2017,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,20,23,43,13,529,48,274,696,1273,1,3384747,0.0,6.529526211984149
1590,1591,0,0,0,5.0860129999999995,1,2013,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,1,7,1,21,22,43,12,542,123,238,540,1205,1,1031243,0.0,6.013361013609675
1591,1592,0,31000000,0,5.418428,1,1990,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,2,32,14,46,12,764,24,248,255,1043,1,53208180,7.491361693834273,7.725978404020097
1592,1593,0,1250000,0,8.731330999999999,1,1945,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,59,23,82,12,1423,3,230,466,1892,1,11000000,6.096910013008056,7.041392685158225
1593,1594,0,45000000,0,6.8410899999999994,1,2005,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,21,57,78,10,457,7,200,1462,1926,1,92374674,7.653212513775344,7.965552918734401
1594,1595,1,12000000,0,6.140116,1,2008,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,1,3,1,16,11,27,5,340,51,109,228,619,1,40855419,7.079181246047625,7.611249668841802
1595,1596,0,0,0,6.851242999999999,1,2013,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,2,1,8,16,24,12,167,27,205,407,601,1,102617,0.0,5.011219313939612
1596,1597,0,10000000,0,6.638116,1,1995,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,17,30,47,1,362,9,20,685,1056,1,26488734,7.0,7.423061202164622
1597,1598,0,16000000,0,9.101896,1,2001,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,96,29,125,12,2596,33,237,723,3352,1,66468332,7.204119982655925,7.822614780439778
1598,1599,1,150000000,0,1.456541,1,2009,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,8,1,63,8,71,8,1494,133,157,172,1799,1,373062864,8.176091259055681,8.571782019980066
1599,1600,0,2000000,12,0.570293,1,2005,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,2,10,0,185,12,0,50,247,0,696681,6.301029995663981,5.843033966544796
1600,1601,0,50000000,0,6.496271,1,2004,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,15,12,27,20,257,74,356,251,582,1,6808550,7.698970004336019,6.833054631141905
1601,1602,0,70000000,0,16.316318,1,2014,10,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,5,1,5,1,23,112,135,9,533,64,147,2903,3500,1,215529201,7.845098040014257,8.333506118923792
1602,1603,0,0,0,0.5756560000000001,1,1992,11,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,5,1,1,1,4,4,8,0,67,9,0,63,139,1,3206713,0.0,6.506060092421775
1603,1604,1,20000000,0,13.591485,1,2009,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,5,2,61,44,105,5,1569,93,76,1128,2790,1,17280326,7.301029995663981,7.23755193135269
1604,1605,0,4520000,0,3.372304,1,1983,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,1,3,2,27,12,39,20,615,38,376,242,895,1,7175592,6.6551384348113825,6.855857737005651
1605,1606,0,6000000,5,7.217205,1,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,22,4,26,0,570,35,0,95,700,0,5809330,6.778151250383644,6.764126047350453
1606,1607,0,11000000,0,12.293202,1,2015,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,2,15,17,32,8,399,66,142,416,881,1,161789,7.041392685158225,5.208948990689733
1607,1608,0,40000000,0,13.256679,1,2017,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,2,1,1,24,4,28,4,704,9,59,100,813,1,240978,7.6020599913279625,5.381977395625802
1608,1609,1,50000000,0,17.126768,1,1992,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,2,2,1,25,47,72,21,547,27,423,1032,1606,1,159773545,7.698970004336019,8.203504871275525
1609,1610,0,0,0,7.601439,1,1998,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,1,15,16,31,13,343,47,224,360,750,1,1929168,0.0,6.285370049466576
1610,1611,0,15000000,0,3.550711,1,2000,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,20,32,52,0,416,4,0,710,1130,1,9902115,7.176091259055681,6.995727965782114
1611,1612,0,73000000,0,11.604533,1,1998,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,4,2,23,78,101,8,474,55,140,1975,2504,1,103891409,7.863322860120456,8.016579636314127
1612,1613,0,14000000,0,8.307210000000001,1,1993,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,15,13,28,8,329,16,110,267,612,1,154864401,7.146128035678238,8.189951597061414
1613,1614,0,50000000,0,9.930325999999999,1,2003,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,5,2,125,52,177,12,3308,50,203,1135,4493,1,38955598,7.698970004336019,7.590569875508416
1614,1615,1,19000000,0,10.187278,1,1999,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,1,2,1,15,95,110,2,349,37,40,2543,2929,1,40846082,7.278753600952829,7.611150404873685
1615,1616,0,30000000,0,11.589835,1,2009,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,10,6,43,78,121,20,1132,139,333,1832,3103,1,210819611,7.477121254719663,8.323911007645526
1616,1617,0,18000000,0,6.303383999999999,1,1984,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,6,21,1,343,0,8,136,479,1,11500000,7.2552725051033065,7.060697840353612
1617,1618,0,0,0,10.107677,1,2004,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1,4,1,0,0,0,38,0,49,556,0,49,1,3537961,0.0,6.548753041242402
1618,1619,0,891000,0,0.17924600000000002,0,1998,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,2,1,17,0,20,25,42,1,229000,5.949877704036875,5.359835482339888
1619,1620,0,43000000,0,10.536255,1,2000,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,14,10,24,23,283,40,366,180,503,1,80049764,7.633468455579586,7.9033600558849395
1620,1621,0,55000000,0,15.178338,1,1995,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1,2,2,16,16,32,5,316,12,102,259,587,1,127600435,7.740362689494244,8.10585215493199
1621,1622,0,662141,0,1.2334459999999998,1,1943,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,15,5,20,7,369,5,122,99,473,1,1606624,5.820950480378626,6.205914250234578
1622,1623,0,400000,0,0.218588,1,2001,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11,0,154,0,0,89,243,0,43719,5.6020599913279625,4.640670219621472
1623,1624,0,0,4,4.071187,1,1955,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,22,31,53,11,521,34,254,598,1153,1,460226,0.0,5.6629711500509385
1624,1625,0,85000000,0,14.048694,1,1997,6,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6,1,1,3,21,49,70,7,414,0,108,1121,1535,1,252712101,7.929418925714293,8.40262603840467
1625,1626,1,45000000,0,13.530029999999998,1,2008,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,6,1,13,57,70,10,270,82,224,1221,1573,1,73762516,7.653212513775344,7.8678357218508985
1626,1627,0,0,0,4.494016,1,2012,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,9,3,12,2,158,61,59,56,275,1,540152,0.0,5.73251598847539
1627,1628,0,0,0,2.738,1,1983,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,1,8,4,12,9,146,44,153,75,265,1,28400000,0.0,7.453318340047038
1628,1629,1,1800000,0,6.694959,1,1971,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,3,2,20,33,53,11,431,46,165,694,1171,1,41158757,6.2552725051033065,7.614462250536645
1629,1630,0,0,0,0.26912600000000003,1,1999,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,7,2,9,1,161,0,12,45,206,1,170832,0.0,5.232569225379433
1630,1631,1,260000000,0,39.186819,1,2017,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,4,1,110,51,161,2,2900,44,23,1173,4117,1,604942143,8.414973347970818,8.781713840474982
1631,1632,0,15000000,0,9.895652,1,2008,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,24,25,49,6,512,93,134,536,1141,1,34533783,7.176091259055681,7.5382441557034685
1632,1633,1,3000000,12,1.412333,1,2010,12,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,5,2,7,0,86,0,0,41,127,0,19010585,6.477121254719663,7.278995481324298
1633,1634,1,30000000,14,7.554848,1,1999,7,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,2,7,2,8,11,19,6,202,97,89,229,528,1,133949270,7.477121254719663,8.126940351122013
1634,1635,1,7000000,0,11.789813,1,1979,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,14,18,32,14,229,0,221,338,567,1,200182160,6.845098040014257,8.301425371051467
1635,1636,0,30000000,0,4.655727,1,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,2,1,1,11,30,41,8,168,5,135,643,816,1,13273595,7.477121254719663,7.12298856244355
1636,1637,0,0,0,4.1132599999999995,1,2012,9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4,1,3,1,10,2,12,2,242,45,19,34,321,1,1697294,0.0,6.22975707597628
1637,1638,0,25000000,0,6.851628,1,1999,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,3,1,25,13,38,9,518,42,233,191,751,1,4152230,7.3979400086720375,6.618281401912728
1638,1639,1,0,14,8.271179,1,2008,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,5,1,1,1,5,3,8,1,122,10,12,71,203,0,30231200,0.0,7.480455386444598
1639,1640,1,17000000,0,5.772293,1,1989,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,31,48,79,11,760,11,214,1318,2089,1,78247647,7.230448921378274,7.893471286662185
1640,1641,0,4600000,1,4.342418,1,2013,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,1,15,21,36,14,368,8,257,633,1009,0,25000000,6.662757831681574,7.3979400086720375
1641,1642,0,4500000,0,7.522655,1,1986,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,1,2,1,9,37,46,3,182,17,33,907,1106,1,1261000,6.653212513775344,6.100715086573081
1642,1643,1,110000000,0,17.159576,1,1997,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,5,34,20,54,17,697,12,274,379,1088,1,333011068,8.041392685158225,8.522458668015165
1643,1644,1,61000000,0,41.225769,1,2015,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,37,99,136,19,950,38,400,2643,3631,1,311256926,7.785329835010767,8.493119024007779
1644,1645,0,1000000,0,7.666558,1,2011,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,16,3,19,2,396,87,26,56,539,1,34522221,6.0,7.53809872843992
1645,1646,0,0,0,4.13905,1,1996,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,2,12,17,29,9,220,27,179,354,601,1,3692836,0.0,6.567360020925673
1646,1647,0,20000000,0,17.136672,1,1993,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,17,75,92,10,307,21,165,1773,2101,1,35739755,7.301029995663981,7.553151571042799
1647,1648,0,15000000,0,15.388875,1,2011,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,6,1,25,73,98,14,492,95,293,1738,2325,1,78054825,7.176091259055681,7.8923997543697055
1648,1649,0,500000,0,0.321515,1,1997,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,37,1,38,1,782,0,9,18,800,0,10300,5.698970004336019,4.012837224705172
1649,1650,0,7000000,0,7.738924000000001,1,2005,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,3,14,24,38,11,284,67,163,520,871,1,2697930,6.845098040014257,6.431030677356599
1650,1651,0,1400000,0,12.063080000000001,1,1950,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,21,25,46,21,356,0,389,473,829,1,63463,6.146128035678238,4.802520598061439
1651,1652,1,0,11,9.206356,1,1996,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,4,1,5,17,11,28,3,474,7,41,176,657,1,21890845,0.0,7.340262525923999
1652,1653,0,5000000,0,1.5647739999999999,1,1998,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,6,2,8,4,103,27,68,58,188,1,4710749,6.698970004336019,6.673089964603547
