,Actor_ID,Actor_Name,numtimesDS,actorWt
5732,1537690,Al Goto,1,0.029411764705882353
5726,1538168,Joe Hardy Jr.,1,0.029411764705882353
5727,1538152,Alex Mentzel,1,0.029411764705882353
5728,1537819,Ken Magee,1,0.029411764705882353
5729,1537768,Kim Tae-Ri,1,0.029411764705882353
5730,1537729,Cosmo Sardo,1,0.029411764705882353
5731,1537697,Kayden Magnuson,1,0.029411764705882353
5733,1537686,Naomi Ackie,1,0.029411764705882353
5740,1536389,Bobbi Baker,1,0.029411764705882353
5734,1537080,Halina Skoczyńska,1,0.029411764705882353
5735,1537009,Sophie Gannon,1,0.029411764705882353
5736,1536857,David Reed,1,0.029411764705882353
5737,1536670,Daniel Newman,1,0.029411764705882353
5738,1536506,Richard Haylor,1,0.029411764705882353
5739,1536505,Tamara Jones,1,0.029411764705882353
5759,1535222,Garry Howell,1,0.029411764705882353
5761,1535220,Crystal Ice,1,0.029411764705882353
5796,1532439,Luis Alberto Aracena,1,0.029411764705882353
5787,1533024,Miles Chalmers,1,0.029411764705882353
5781,1533428,Mariano Hernández,1,0.029411764705882353
5782,1533334,Betty Marsh,1,0.029411764705882353
5783,1533227,Brian Dewar McNamara,1,0.029411764705882353
5784,1533223,Rebecca Weil,1,0.029411764705882353
5785,1533161,Emmanuel Affadzi,1,0.029411764705882353
5786,1533157,Ama K. Abebrese,1,0.029411764705882353
5788,1532851,Glenn Walken,1,0.029411764705882353
5779,1533630,Timothy Levine,1,0.029411764705882353
5789,1532627,Steve Mellor,1,0.029411764705882353
5790,1532562,Michael Vice,1,0.029411764705882353
5791,1532525,Ursula Yovich,1,0.029411764705882353
5792,1532470,Fanny Carby,1,0.029411764705882353
5793,1532442,Mario Kreutzberger,1,0.029411764705882353
5794,1532441,Juan Pablo Auger,1,0.029411764705882353
5780,1533614,Vu Pham,1,0.029411764705882353
5778,1533696,Irene Santiago,1,0.029411764705882353
5762,1535219,McCaul Lombardi,1,0.029411764705882353
5769,1534703,Kathleen Kay,1,0.029411764705882353
5763,1535218,Sasha Lane,1,0.029411764705882353
5764,1535065,Gareth Hamilton-Foster,1,0.029411764705882353
5765,1535047,Matt Ruscic,1,0.029411764705882353
5766,1535021,Justin Hackney,1,0.029411764705882353
5767,1534809,Malley,1,0.029411764705882353
5768,1534800,Gentry White,1,0.029411764705882353
5770,1534677,Lew McCreary,1,0.029411764705882353
5777,1533850,Eden Estrella,1,0.029411764705882353
5771,1534627,David Neumann,1,0.029411764705882353
5772,1534585,Tom Reynolds,1,0.029411764705882353
5773,1534450,Marc Benjamin,1,0.029411764705882353
5774,1534426,Laura Stejskal,1,0.029411764705882353
5775,1534126,William De Vaull,1,0.029411764705882353
5776,1533995,Marek Oravec,1,0.029411764705882353
5725,1538365,Anthony G. Schmidt,1,0.029411764705882353
5724,1538366,Bob Nelson,1,0.029411764705882353
5723,1538780,Judah Lewis,1,0.029411764705882353
5672,1542730,Serenity Neil,1,0.029411764705882353
5666,1542882,Natalie Legendre,1,0.029411764705882353
5667,1542824,Jeffrey Wiseman,1,0.029411764705882353
5668,1542807,Sunny Hawks,1,0.029411764705882353
5669,1542758,John Early,1,0.029411764705882353
5670,1542736,Nicholas Papakonstantinou,1,0.029411764705882353
5671,1542731,Emily Bossak,1,0.029411764705882353
5673,1542699,Ariana DeFusco,1,0.029411764705882353
5664,1543009,Claudia Newman,1,0.029411764705882353
5674,1542698,Chaunty Spillane,1,0.029411764705882353
5677,1542616,Kimberly Bailey,1,0.029411764705882353
5678,1542133,Tere Morris,1,0.029411764705882353
5679,1541994,Dave Bannick,1,0.029411764705882353
5681,1541155,Tara Lee,1,0.029411764705882353
5682,1541024,Kanoa Goo,1,0.029411764705882353
5665,1542941,Jimmy Hart,1,0.029411764705882353
5662,1543014,Laurie Ventry,1,0.029411764705882353
5722,1538851,Kit Connor,1,0.029411764705882353
5651,1544037,Shimei Bailey,1,0.029411764705882353
5645,1544395,Mark Fichera,1,0.029411764705882353
5646,1544264,Verónica Goya,1,0.029411764705882353
5647,1544214,Maureen McVerry,1,0.029411764705882353
5648,1544193,Dwight Marfield,1,0.029411764705882353
5649,1544181,Aria Alpert Adjani,1,0.029411764705882353
5650,1544178,Maria Tornberg,1,0.029411764705882353
5652,1543874,Joe Fishel,1,0.029411764705882353
5661,1543058,James J. Casino,1,0.029411764705882353
5653,1543870,Zachary Bolen,1,0.029411764705882353
5654,1543542,Shawn J. Hamilton,1,0.029411764705882353
5655,1543365,Anna Stockton,1,0.029411764705882353
5656,1543364,Diane Morgan,1,0.029411764705882353
5657,1543341,Phil Schumacher,1,0.029411764705882353
5659,1543146,Prakash Belawadi,1,0.029411764705882353
5683,1540764,Yogi Babu,1,0.029411764705882353
5684,1540683,Mandy Freund,1,0.029411764705882353
5685,1540682,Jack McGraw,1,0.029411764705882353
5712,1539476,Jerald Garner,1,0.029411764705882353
5705,1539536,Ashton Shane,1,0.029411764705882353
5706,1539533,Calo Rodriguez,1,0.029411764705882353
5707,1539524,Sandra Plazinic,1,0.029411764705882353
5708,1539514,Hara,1,0.029411764705882353
5710,1539492,Tina Mayer,1,0.029411764705882353
5711,1539482,James Howarth,1,0.029411764705882353
5713,1539474,Kim Donovan,1,0.029411764705882353
5686,1540681,Ryan Teeple,1,0.029411764705882353
5715,1539471,Sandra Daubert,1,0.029411764705882353
5717,1539450,Ashley Ausburn,1,0.029411764705882353
5718,1539432,Ryan Surratt,1,0.029411764705882353
5719,1539375,Jade Marx-Berti,1,0.029411764705882353
5720,1539204,Lai-Ling Bernstein,1,0.029411764705882353
5721,1538900,Anthony Walters,1,0.029411764705882353
5704,1539544,Anthony Simone,1,0.029411764705882353
5703,1539545,Rich Skidmore,1,0.029411764705882353
5702,1539554,John Summers,1,0.029411764705882353
5701,1539561,Carolina Zaballa,1,0.029411764705882353
5700,1539940,Ebby Weyime,1,0.029411764705882353
5699,1540118,Marcus Emanuel Mitchell,1,0.029411764705882353
5698,1540119,Afsheen Olyaie,1,0.029411764705882353
5697,1540131,Duncan Joiner,1,0.029411764705882353
5696,1540270,Dennis Lauricella,1,0.029411764705882353
5695,1540271,Michelle Santiago,1,0.029411764705882353
5694,1540283,Barbara Edwards,1,0.029411764705882353
5693,1540295,Sébastien Pons,1,0.029411764705882353
5691,1540601,Thomas Barbusca,1,0.029411764705882353
5690,1540602,Alexa Nisenson,1,0.029411764705882353
5689,1540603,Hali Jones,1,0.029411764705882353
5688,1540604,Anastasia Bastien,1,0.029411764705882353
5687,1540680,Maleah Nipay-Padilla,1,0.029411764705882353
5795,1532440,Marco Treviño,1,0.029411764705882353
5797,1532438,Ariel Sierra,1,0.029411764705882353
5341,1564561,Mickaël Onoimweniku,1,0.029411764705882353
5899,1523090,Brian Casey,1,0.029411764705882353
5893,1523670,Asher Blinkoff,1,0.029411764705882353
5894,1523348,Anoush NeVart,1,0.029411764705882353
5895,1523334,Zack Abramowitz,1,0.029411764705882353
5896,1523093,Dwight Ketchum,1,0.029411764705882353
5897,1523092,David Bonfadini,1,0.029411764705882353
5898,1523091,Les Bradford,1,0.029411764705882353
5900,1523067,Eddie Bagayawa,1,0.029411764705882353
5891,1523921,Lewis MacDougall,1,0.029411764705882353
5901,1523044,Elizabeth Gudenrath,1,0.029411764705882353
5902,1522853,Andres De La Fuente,1,0.029411764705882353
5903,1522852,Lauren Schacher,1,0.029411764705882353
5904,1522851,Thomas Trussell,1,0.029411764705882353
5905,1522850,Chris Zeischegg,1,0.029411764705882353
5906,1522577,Sherry Turkle,1,0.029411764705882353
5892,1523892,Donal Beecher,1,0.029411764705882353
5890,1523950,Lu Liu,1,0.029411764705882353
5908,1522344,Bridget Graham,1,0.029411764705882353
5880,1525014,Baron Jay,1,0.029411764705882353
5874,1525313,Ted DiFilippo,1,0.029411764705882353
5875,1525312,Tom DiFilippo,1,0.029411764705882353
5876,1525270,Robert Lin,1,0.029411764705882353
5877,1525065,Elizabeth Pan,1,0.029411764705882353
5878,1525047,Dacre Montgomery,1,0.029411764705882353
5879,1525045,Niousha Jafarian,1,0.029411764705882353
5881,1524955,Grace Stottor,1,0.029411764705882353
5889,1524278,Ladislav Krečmer,1,0.029411764705882353
5882,1524954,Adam Michael Dodd,1,0.029411764705882353
5883,1524922,Lissy Pernthaler,1,0.029411764705882353
5884,1524919,Oliver Bigalke,1,0.029411764705882353
5885,1524886,Tommy Wright,1,0.029411764705882353
5887,1524501,Luke Spencer Roberts,1,0.029411764705882353
5888,1524355,Brynn Baron,1,0.029411764705882353
5907,1522345,Jocelyn Hudon,1,0.029411764705882353
5909,1522212,Tara Rice,1,0.029411764705882353
5798,1532437,Elizabeth De Razzo,1,0.029411764705882353
5937,1522071,Daniel H. Friedman,1,0.029411764705882353
5930,1522096,Gina Raffin,1,0.029411764705882353
5931,1522095,Charley Sherman,1,0.029411764705882353
5932,1522091,Denise Price,1,0.029411764705882353
5933,1522089,Tom Mula,1,0.029411764705882353
5934,1522083,Noelle Bou-Sliman,1,0.029411764705882353
5936,1522072,Joan Kohn,1,0.029411764705882353
5938,1521781,Sister,1,0.029411764705882353
5928,1522098,Lisa Tejero,1,0.029411764705882353
5939,1521780,Su Tissue,1,0.029411764705882353
5940,1521779,The Texas Kid,1,0.029411764705882353
5941,1521778,Kristin Olsen,1,0.029411764705882353
5942,1521620,Ken Senga,1,0.029411764705882353
5943,1521540,宋昱璁,1,0.029411764705882353
5944,1521539,康殿宏,1,0.029411764705882353
5929,1522097,Pam Zekman,1,0.029411764705882353
5927,1522099,John Drummond,1,0.029411764705882353
5911,1522135,Rabea Egg,1,0.029411764705882353
5918,1522108,Billy Haynes,1,0.029411764705882353
5912,1522114,Christopher Holloway,1,0.029411764705882353
5913,1522113,Soseh Kevorkian,1,0.029411764705882353
5914,1522112,Rio Zavala,1,0.029411764705882353
5915,1522111,Leslie Mikol,1,0.029411764705882353
5916,1522110,Timothy J. Maxwell,1,0.029411764705882353
5917,1522109,Walter Doggett,1,0.029411764705882353
5919,1522107,Nina Beesley,1,0.029411764705882353
5926,1522100,Cathy Herd,1,0.029411764705882353
5920,1522106,Afram Bill Williams,1,0.029411764705882353
5921,1522105,Stanley M. Span,1,0.029411764705882353
5922,1522104,David Michael Gee,1,0.029411764705882353
5923,1522103,Nicholas Kusenko,1,0.029411764705882353
5924,1522102,Michael Gaylord James,1,0.029411764705882353
5925,1522101,Tell Draper,1,0.029411764705882353
5873,1525325,Robert Gwaltney,1,0.029411764705882353
5872,1525441,Mansour Badri,1,0.029411764705882353
5870,1525749,Brandon Van Vliet,1,0.029411764705882353
5824,1529491,Rachel Hroncich,1,0.029411764705882353
5818,1530759,Harli Ames,1,0.029411764705882353
5819,1530544,Mark Thomason,1,0.029411764705882353
5820,1530258,June Marie Bennett,1,0.029411764705882353
5821,1530153,Alan Turkington,1,0.029411764705882353
5822,1529894,Hea,1,0.029411764705882353
5823,1529709,Michael Sart,1,0.029411764705882353
5825,1529446,Becky G,1,0.029411764705882353
5815,1530990,Lucas Di Medio,1,0.029411764705882353
5826,1529281,Ethan Andrew Casto,1,0.029411764705882353
5827,1529184,Bernardo P. Saracino,1,0.029411764705882353
5828,1529183,Lauren Myers,1,0.029411764705882353
5829,1529017,Rhonda Johnson Dents,1,0.029411764705882353
5830,1529012,Evan Hannemann,1,0.029411764705882353
5831,1529010,Owen Judge,1,0.029411764705882353
5817,1530806,Anthony Ahern,1,0.029411764705882353
5814,1531257,Vincent Tirel,1,0.029411764705882353
5869,1525832,Patrizio Rispo,1,0.029411764705882353
5805,1532148,Erto Pantoja,1,0.029411764705882353
5799,1532436,Paulina García,1,0.029411764705882353
5800,1532420,Ashley D. Merritt,1,0.029411764705882353
5801,1532416,Lane Carlock,1,0.029411764705882353
5802,1532415,Jessica Yoshimura,1,0.029411764705882353
5803,1532399,Lee Jae-Joon,1,0.029411764705882353
5804,1532312,Kirby Howell-Baptiste,1,0.029411764705882353
5806,1532140,Giuseppe Varni,1,0.029411764705882353
5813,1531395,Alan Palomo,1,0.029411764705882353
5807,1531622,Kevin Tillett,1,0.029411764705882353
5808,1531537,Robert Starr,1,0.029411764705882353
5809,1531536,John Maio,1,0.029411764705882353
5810,1531535,Charlene Nelson,1,0.029411764705882353
5811,1531420,Lloyd White,1,0.029411764705882353
5812,1531418,Margarita García,1,0.029411764705882353
5832,1529004,Joshua Montes,1,0.029411764705882353
5833,1528827,Devon Barnes,1,0.029411764705882353
5834,1528816,Margaret Jackman,1,0.029411764705882353
5861,1526044,Philip Shelley,1,0.029411764705882353
5854,1526177,Anita Marie Curran,1,0.029411764705882353
5856,1526129,Jonny Solomon,1,0.029411764705882353
5857,1526123,John Ohkuma,1,0.029411764705882353
5858,1526122,Marko Caka,1,0.029411764705882353
5859,1526048,Chakir El Faaiz,1,0.029411764705882353
5860,1526047,Ait Hamou Amine,1,0.029411764705882353
5862,1526035,Steve Yeager,1,0.029411764705882353
5835,1528809,James Yaegashi,1,0.029411764705882353
5863,1526033,Sasha Dickens,1,0.029411764705882353
5864,1526032,Cleopatra Dickens,1,0.029411764705882353
5865,1525940,Miranda Rae Mayo,1,0.029411764705882353
5866,1525836,Gianni Rondolino,1,0.029411764705882353
5867,1525834,Roberto Tallei,1,0.029411764705882353
5868,1525833,Helga Cossu,1,0.029411764705882353
5853,1526220,Jay Potter,1,0.029411764705882353
5852,1526271,Lily McMenamy,1,0.029411764705882353
5851,1526272,Elena Bucci,1,0.029411764705882353
5850,1526574,Sam Derence,1,0.029411764705882353
5849,1526764,Noah Robbins,1,0.029411764705882353
5848,1526989,Roly Serrano,1,0.029411764705882353
5847,1527199,James Bolt,1,0.029411764705882353
5846,1527746,Alexandre Chen,1,0.029411764705882353
5845,1527825,Bradley Hall,1,0.029411764705882353
5844,1527955,Richard Beal,1,0.029411764705882353
5843,1527960,David Manzanares,1,0.029411764705882353
5842,1527964,Michael E. Stogner,1,0.029411764705882353
5841,1527974,Jameson Macmillan,1,0.029411764705882353
5840,1527976,Michael Neal Powell,1,0.029411764705882353
5839,1528072,Joanna Horton,1,0.029411764705882353
5838,1528127,Ricky Dillon,1,0.029411764705882353
5837,1528514,Noelle Foley,1,0.029411764705882353
5644,1544406,Jannette Sepwa,1,0.029411764705882353
5643,1544453,Jared Carter,1,0.029411764705882353
5642,1544524,James Bellamy,1,0.029411764705882353
5443,1559035,Rama Gangopadhaya,1,0.029411764705882353
5437,1559041,Suren Roy,1,0.029411764705882353
5438,1559040,Kshirod Roy,1,0.029411764705882353
5439,1559039,Harimohan Nag,1,0.029411764705882353
5440,1559038,Haridhan Nag,1,0.029411764705882353
5441,1559037,Binoy Mukherjee,1,0.029411764705882353
5442,1559036,Roma Ganguli,1,0.029411764705882353
5444,1559034,Nibhanani Devi,1,0.029411764705882353
5435,1559405,Emily Thorling,1,0.029411764705882353
5445,1559033,Rampada Das,1,0.029411764705882353
5446,1559032,Haren Banerjee,1,0.029411764705882353
5447,1559031,Runki Banerjee,1,0.029411764705882353
5448,1558984,Carlos Velazquez,1,0.029411764705882353
5450,1558981,Janine Barris,1,0.029411764705882353
5451,1558966,Joanne Brooks,1,0.029411764705882353
5436,1559086,Harriet Ghost,1,0.029411764705882353
5434,1559500,Guillaume Tardieu,1,0.029411764705882353
5453,1558937,Basil Pao,1,0.029411764705882353
5425,1559691,Derryl Rivers,1,0.029411764705882353
5419,1560006,Chapman Russell Way,1,0.029411764705882353
5420,1559940,Aewia Huillet,1,0.029411764705882353
5421,1559926,Jeffrey Lipman Snr,1,0.029411764705882353
5422,1559702,Abigail James Witherspoon,1,0.029411764705882353
5423,1559701,Alejandra Pérez,1,0.029411764705882353
5424,1559700,Kathleen Fletcher,1,0.029411764705882353
5426,1559690,Mike Senior,1,0.029411764705882353
5433,1559502,Marion Hauducoeur,1,0.029411764705882353
5427,1559689,Jeremy Ray Taylor,1,0.029411764705882353
5428,1559688,Jose D. Xuconoxtli Jr.,1,0.029411764705882353
5429,1559638,Hayden Rolence,1,0.029411764705882353
5430,1559631,John Benson,1,0.029411764705882353
5431,1559506,Charlotte Corman,1,0.029411764705882353
5432,1559505,Jérémy Bardeau,1,0.029411764705882353
5452,1558944,Kari-Ann Wood,1,0.029411764705882353
5454,1558925,Nick Fenton,1,0.029411764705882353
5641,1544551,Renee Fishman,1,0.029411764705882353
5480,1554515,Benjamin Haigh,1,0.029411764705882353
5474,1555341,Paula Scarpino,1,0.029411764705882353
5475,1554977,Jesus Nevarez-Castillo,1,0.029411764705882353
5476,1554976,Kim Larrichio,1,0.029411764705882353
5477,1554963,Aparna Devi,1,0.029411764705882353
5478,1554520,Jennifer Collins,1,0.029411764705882353
5479,1554519,Lauren Esposito,1,0.029411764705882353
5481,1554514,Patrick McAuley,1,0.029411764705882353
5472,1555344,Todd Leatherbury,1,0.029411764705882353
5483,1554490,Narantsogt Tsogtsaikhan,1,0.029411764705882353
5484,1554489,Yang Haiwen,1,0.029411764705882353
5485,1554488,Geoffrey Thomas,1,0.029411764705882353
5486,1554383,Dave Johns,1,0.029411764705882353
5487,1554188,Grace Dove,1,0.029411764705882353
5488,1554158,David Hardware,1,0.029411764705882353
5473,1555343,Nancy Osborne,1,0.029411764705882353
5471,1555635,Sasapin Siriwanji,1,0.029411764705882353
5455,1558766,Duncan B. Putney,1,0.029411764705882353
5462,1558179,Ian Keir Attard,1,0.029411764705882353
5456,1558743,Christopher Rivaro,1,0.029411764705882353
5457,1558726,Robert Pemberton,1,0.029411764705882353
5458,1558642,Ava Sambora,1,0.029411764705882353
5459,1558410,Margo Kazaryan,1,0.029411764705882353
5460,1558340,Amber Batty,1,0.029411764705882353
5461,1558276,Kory Grim,1,0.029411764705882353
5463,1558116,Carolyn Campbell,1,0.029411764705882353
5470,1555649,Punnavith Koy,1,0.029411764705882353
5464,1557954,Kenneth Kopolovicz,1,0.029411764705882353
5465,1557797,Tina Rath,1,0.029411764705882353
5466,1557632,Elissa Middleton,1,0.029411764705882353
5467,1557513,India Neilan,1,0.029411764705882353
5468,1556884,Mary Fogarty,1,0.029411764705882353
5469,1556258,Michael Benz,1,0.029411764705882353
5418,1560011,Charlie Clapham,1,0.029411764705882353
5417,1560185,Forrest Goodluck,1,0.029411764705882353
5416,1560193,Jessie Ok Gray,1,0.029411764705882353
5367,1561789,Guro Nagelhus Schia,1,0.029411764705882353
5361,1562487,Laurel Lefkow,1,0.029411764705882353
5362,1562235,Jennifer Hamilton,1,0.029411764705882353
5363,1562107,Yasen Atour,1,0.029411764705882353
5364,1562105,Walles Hamonde,1,0.029411764705882353
5365,1562103,Emilio Aniba,1,0.029411764705882353
5366,1562007,Will Allen,1,0.029411764705882353
5368,1561639,Lauren Revard,1,0.029411764705882353
5359,1562710,Felicity Lott,1,0.029411764705882353
5369,1561557,David Wyman,1,0.029411764705882353
5370,1561288,Takao Kinoshita,1,0.029411764705882353
5371,1561280,Kye Haymon,1,0.029411764705882353
5372,1561279,Reggie Ridgway,1,0.029411764705882353
5373,1561278,Chinedu Oji,1,0.029411764705882353
5374,1561277,Carmen Lezeth Suarez,1,0.029411764705882353
5360,1562578,Zhou Xiao-Ou,1,0.029411764705882353
5358,1563172,Bernard Robin,1,0.029411764705882353
5415,1560194,Sky Ok Gray,1,0.029411764705882353
5349,1564168,Kwon Yul,1,0.029411764705882353
5342,1564560,Baba Ould Mini,1,0.029411764705882353
5343,1564502,Clare Preuss,1,0.029411764705882353
5344,1564501,Miranda Edwards,1,0.029411764705882353
5346,1564332,William James Kelly,1,0.029411764705882353
5347,1564329,Traci Law,1,0.029411764705882353
5348,1564312,Gregoer Boru,1,0.029411764705882353
5350,1564130,Yukihiro Takahashi,1,0.029411764705882353
5357,1563213,Klement Tinaj,1,0.029411764705882353
5351,1564097,Natalie Boren,1,0.029411764705882353
5352,1563988,Zeta Graff,1,0.029411764705882353
5353,1563439,Val Maloku,1,0.029411764705882353
5354,1563431,Michael Shaeffer,1,0.029411764705882353
5355,1563381,Brian Nickels,1,0.029411764705882353
5356,1563216,Frank Clem,1,0.029411764705882353
5375,1561276,Isaac Alisma,1,0.029411764705882353
5376,1561275,Mary Sohn,1,0.029411764705882353
5377,1561274,Suzanne Mayes,1,0.029411764705882353
5406,1560340,Will Pullen,1,0.029411764705882353
5399,1560350,Michelle Dobrozsi,1,0.029411764705882353
5401,1560346,Lauren Knutson,1,0.029411764705882353
5402,1560345,Jenny Marie Mitchell,1,0.029411764705882353
5403,1560344,Gus Halper,1,0.029411764705882353
5404,1560342,Eric Staves,1,0.029411764705882353
5405,1560341,Brock Yurich,1,0.029411764705882353
5407,1560336,Tony Beard,1,0.029411764705882353
5378,1561273,Carolyn Wilson,1,0.029411764705882353
5409,1560243,Sene,1,0.029411764705882353
5410,1560199,Karen Kaforey,1,0.029411764705882353
5411,1560198,Justin Tarrents,1,0.029411764705882353
5412,1560197,Rick Duvall,1,0.029411764705882353
5413,1560196,William Tyler,1,0.029411764705882353
5414,1560195,Juliet Fitzpatrick,1,0.029411764705882353
5398,1560360,Sydney Vollmer,1,0.029411764705882353
5397,1560377,Ava Grace Cooper,1,0.029411764705882353
5396,1560379,Hayden Szeto,1,0.029411764705882353
5395,1560626,Andy Quesnel,1,0.029411764705882353
5394,1560639,Erica Gudis,1,0.029411764705882353
5393,1560856,Fred Lerner,1,0.029411764705882353
5392,1560920,Xavier DuPriest,1,0.029411764705882353
5391,1560996,Kimberly Loughran,1,0.029411764705882353
5389,1561203,Costin Manu,1,0.029411764705882353
5387,1561264,Arcy Carden,1,0.029411764705882353
5386,1561265,Brandon Higa,1,0.029411764705882353
5385,1561266,Yumi Iwama,1,0.029411764705882353
5384,1561267,Aaron David,1,0.029411764705882353
5382,1561269,Evan Pinsonnault,1,0.029411764705882353
5381,1561270,Adrian Lorenzo Puente,1,0.029411764705882353
5380,1561271,Ren Wilson,1,0.029411764705882353
5379,1561272,Heidi Appe,1,0.029411764705882353
5489,1554064,Judd Wild,1,0.029411764705882353
5490,1553379,Paul Thornton,1,0.029411764705882353
5492,1553306,Chris J. Cullen,1,0.029411764705882353
5596,1545551,Todd Schneider,1,0.029411764705882353
5590,1546416,Maata Ould Mohamed Abeid,1,0.029411764705882353
5591,1546415,Khatra Ould Abder Kader,1,0.029411764705882353
5592,1546075,Ava Del Cielo,1,0.029411764705882353
5593,1546030,Milton Davis Jr.,1,0.029411764705882353
5594,1546023,Miriam Chytilová,1,0.029411764705882353
5595,1545649,Yuriy Korobeynikov,1,0.029411764705882353
5597,1545547,Stefano Elfi DiClaudia,1,0.029411764705882353
5588,1546419,Nana Diakité,1,0.029411764705882353
5598,1545546,Marco Zingaro,1,0.029411764705882353
5599,1545526,Richard Doone,1,0.029411764705882353
5600,1545525,William Cross,1,0.029411764705882353
5601,1545524,Gary Chinn,1,0.029411764705882353
5602,1545523,Chelsea Carnder,1,0.029411764705882353
5603,1545521,Colin Botts,1,0.029411764705882353
5589,1546417,Mohamed Mahmoud Ould,1,0.029411764705882353
5587,1546420,Fatimetou Mint Ahmeda,1,0.029411764705882353
5570,1546955,Deena Beasley,1,0.029411764705882353
5578,1546659,Diva Tyler,1,0.029411764705882353
5572,1546665,Geordie White,1,0.029411764705882353
5573,1546664,Deacon Dawson,1,0.029411764705882353
5574,1546663,Angelyn Pass,1,0.029411764705882353
5575,1546662,Brenda Gonzales,1,0.029411764705882353
5576,1546661,Diolita Arnold,1,0.029411764705882353
5577,1546660,Nevaina Graves Rhodes,1,0.029411764705882353
5579,1546658,Tyler Nilson,1,0.029411764705882353
5586,1546421,Makanfing Dabo,1,0.029411764705882353
5580,1546657,Luca Franzoni,1,0.029411764705882353
5581,1546539,Karen Wheeling Reynolds,1,0.029411764705882353
5582,1546529,Marcus Garvey,1,0.029411764705882353
5583,1546528,Shameem Ahmad,1,0.029411764705882353
5584,1546527,Karl Seth,1,0.029411764705882353
5585,1546526,Mohammad Aqil,1,0.029411764705882353
5604,1545520,Anita Farmer Bergman,1,0.029411764705882353
5605,1545519,Robert J. Ashe,1,0.029411764705882353
5606,1545518,Liberty Fraysure,1,0.029411764705882353
5633,1544923,Tess Jamieson-Karaha,1,0.029411764705882353
5626,1545498,Sadie Heim,1,0.029411764705882353
5627,1545497,Trent Rowland,1,0.029411764705882353
5628,1545496,Nik Pajic,1,0.029411764705882353
5630,1545465,Brian James,1,0.029411764705882353
5631,1544925,Chi Jiajia Lim,1,0.029411764705882353
5632,1544924,Lolo Owen,1,0.029411764705882353
5634,1544922,Felicity Hamill,1,0.029411764705882353
5607,1545517,Giedre Bond,1,0.029411764705882353
5635,1544921,Maverick Flack,1,0.029411764705882353
5636,1544920,Trevor Bau,1,0.029411764705882353
5637,1544863,Charles Walker,1,0.029411764705882353
5638,1544804,Cass Buggé,1,0.029411764705882353
5639,1544799,Randy Butcher,1,0.029411764705882353
5640,1544787,Christine Dye,1,0.029411764705882353
5625,1545499,Kk Heim,1,0.029411764705882353
5624,1545500,Amy Warner,1,0.029411764705882353
5623,1545501,Michael Haney,1,0.029411764705882353
5622,1545502,Pamela Evans Haynes,1,0.029411764705882353
5621,1545503,Greg Violand,1,0.029411764705882353
5620,1545504,Michael Ward,1,0.029411764705882353
5619,1545505,Kay Geiger,1,0.029411764705882353
5618,1545506,Deb G. Girdler,1,0.029411764705882353
5617,1545507,Douglas Scott Sorenson,1,0.029411764705882353
5615,1545509,Mike Dennis,1,0.029411764705882353
5614,1545510,Ann Reskin,1,0.029411764705882353
5613,1545511,Annie Kalahurka,1,0.029411764705882353
5612,1545512,Linnea Bond,1,0.029411764705882353
5611,1545513,Steven Andrews,1,0.029411764705882353
5610,1545514,Tanya Smith,1,0.029411764705882353
5609,1545515,Ryan Wesley Gilreath,1,0.029411764705882353
5608,1545516,Jeremy Parker,1,0.029411764705882353
5571,1546666,Tim Andrews,1,0.029411764705882353
5569,1547515,Bryan Burton,1,0.029411764705882353
5493,1553053,Tommy Bayiokos,1,0.029411764705882353
5519,1552452,Justin Alexio,1,0.029411764705882353
5512,1552459,Michael Monsour,1,0.029411764705882353
5513,1552458,Shailaun Manning,1,0.029411764705882353
5514,1552457,Laura Ritz,1,0.029411764705882353
5515,1552456,Tess Cline,1,0.029411764705882353
5516,1552455,Temple Baker,1,0.029411764705882353
5517,1552454,Chelsey Gentry,1,0.029411764705882353
5520,1552451,Bonnie Gayle,1,0.029411764705882353
5510,1552461,Anna Vanston,1,0.029411764705882353
5521,1552450,Caitlyn Moore,1,0.029411764705882353
5522,1552449,Lizzy Pop,1,0.029411764705882353
5523,1552448,Zoey Brooks,1,0.029411764705882353
5524,1552447,Stan Taylor,1,0.029411764705882353
5525,1552446,Tanner Kalina,1,0.029411764705882353
5526,1552445,Kay Epperson,1,0.029411764705882353
5511,1552460,Cecilia L. Salinas,1,0.029411764705882353
5509,1552462,Alexandria Payne,1,0.029411764705882353
5567,1547826,Jeanette Maus,1,0.029411764705882353
5500,1552637,Josh Green,1,0.029411764705882353
5494,1552999,Henry Milton Chu,1,0.029411764705882353
5495,1552938,Ben Van Bergen,1,0.029411764705882353
5496,1552841,Valla Rae McDade,1,0.029411764705882353
5497,1552818,Christopher L. Parson,1,0.029411764705882353
5498,1552817,Christian Lanz,1,0.029411764705882353
5499,1552816,Helen Hong,1,0.029411764705882353
5501,1552636,Owen Vaccaro,1,0.029411764705882353
5508,1552463,J. Quinton Johnson,1,0.029411764705882353
5502,1552551,Lucrezia Phantazia,1,0.029411764705882353
5503,1552499,Derrick Harper,1,0.029411764705882353
5504,1552467,Nicholas Cristian Clark,1,0.029411764705882353
5505,1552466,Deborah Alcorn,1,0.029411764705882353
5506,1552465,Julie Cude-Eaton,1,0.029411764705882353
