Crew_ID,Crew_Name,Num
1428898,Karl Herbst,1
19567,Terry Leonard,1
60714,Peter Lando,1
1438630,Terry Mackay,1
2383,Peter Lauritson,1
57347,Terry Miller,1
92359,Karl J. Martin,1
8807,Lisa Geffcken-Reinhard,1
53304,Peter Lord,1
1408723,Terry R. Owens,1
20823,Peter Lyons Collister,1
1335181,Terry Wells,1
1074793,Peter M. Green,1
1410316,Terry Wilson,1
42265,Peter M. Tobyansen,1
465,Tessa Ross,1
1417216,Peter Mabrucco,1
1339441,Tex Kadonaga,1
38268,Laura Hillenbrand,1
3287,Thérèse DePrez,1
5580,Peter Macgregor-Scott,1
1392622,Lisa Goldberg,1
1458727,Peter Mallouk,1
1550380,Theo Eglseder,1
1561338,Peter Markowski,1
1018965,Lisa Lassek,1
176355,Peter Matthiessen,1
1336198,Theresa Anna Luther,1
1599632,Peter Mavromates,1
1621911,Thi Thanh Tu Nguyen,1
1632066,Peter McKernan,1
1408180,Lisa Leonard,1
1632329,Laura Holeman,1
1632373,Julien Poncet de la Grave,1
15730,Peter Morgan,1
1404326,Thomas A. Carlson,1
566968,Laura Hyman,1
89628,Thomas Bidegain,1
960576,Peter Mullins,1
1326451,Thomas Brown,1
9918,Peter Murton,1
3031,Thomas Del Ruth,1
1431067,Peter Muyzers,1
1478849,Thomas E. Ballard,1
1406789,Peter Myles,1
1568469,Thomas Elder-Groebe,1
46399,Peter Newman,1
113610,Thomas Gilou,1
4338,Peter Pilafian,1
1560128,Lisa Markou,1
40757,Peter Popken,1
587969,Thomas Johnston,1
703,Peter R. Adam,1
1280435,Thomas L. Bellissimo,1
91920,Peter Riley,1
559911,Thomas Laughridge,1
10199,Peter Robb-King,1
58190,Thomas M. Hammel,1
16466,Peter S. Larkin,1
1106181,Thomas Neivelt,1
15247,Peter Samuelson,1
1412702,"Thomas ONeil Younkman""",1
13426,Peter Segal,1
7887,Thomas Porter,1
1411293,Peter Sorel,1
1406915,Lisa Parker,1
91899,Peter Stader,1
61097,Thomas T. Taylor,1
37933,Peter Steinfeld,1
54211,Thomas Tull,1
217995,Peter Stratford,1
1530870,Lisa Rodgers,1
307,Peter Suschitzky,1
1408858,Lisa Romano,1
1897348,Peter Sutton,1
1387250,Tiffany Wu,1
1439742,Peter Talbot,1
1401821,Tijen Osman,1
1408820,Karl Morgan,1
1581162,Tilly Creswell,1
91892,Peter Thillaye,1
11300,Tim Alexander,1
1403542,Peter W. Moyer,1
1461175,Tim Arasheben,1
16785,Peter Webber,1
1148632,Lisa Son,1
2690,Peter Weir,1
109997,Tim Burstall,1
16733,Peter Wenham,1
500199,Tim Cohn,1
1866293,Peter Wyborn,1
1575727,Tim Ferrier,1
1466810,Kenji Yamashita,1
12257,Tim Galvin,1
1483829,Petr Bouska,1
938105,Ken Blackwell,1
18087,Petr Hlinomaz,1
95216,Tim Kazurinsky,1
1883002,Jun Ryu Jae,1
968968,Tim League,1
40803,Petra Schaumann,1
1527863,Tim Mikulecky,1
1559908,Petra Wright,1
63946,Tim Moore,1
58811,Petru Popescu,1
11106,Lisa Tomczeszyn,1
1552027,Petur Hliddal,1
72743,Tim Rice,1
432,Phedon Papamichael,1
37010,Tim Sitarz,1
1391095,Phil A. Ankrom,1
1421722,Tim Storvick,1
12437,Phil Abramson,1
71194,Tim Wellburn,1
1340122,Phil Attfield,1
1400506,Lisa Tutunjian,1
1622081,Phil Bowen,1
12777,Lisa Van Cott,1
16577,Phil Chong,1
1463300,Timothy Burgard,1
237920,Phil Culotta,1
68692,Timothy J. Nicholas,1
91930,Phil Dupont,1
11625,Lisa Zeno Churgin,1
1195358,Phil Eagles,1
23430,Timur Bekmambetov,1
7768,Phil Feldman,1
1691216,Tina Bennett,1
1552188,Phil Hetos,1
15733,Tina Jones,1
75437,Phil Heywood,1
29061,Tiny Nicholls,1
1463874,Phil Langone,1
1657706,Toño Cubillo,1
1451407,Phil Lee,1
999786,Tobin Armbrust,1
1341783,Laura Macias,1
150857,Toby Chu,1
1378239,Phil Neilson,1
1417219,Toby Harvard,1
1334490,Laura McIntosh,1
1018958,Toby Whale,1
78562,Phil Traill,1
17992,Tod A. Maitland,1
1840120,Kennedy Taylor,1
68614,Tod Scott Brody,1
1511086,Kelly Oxford,1
1439766,Todd Ellis,1
11745,Philip Duffin,1
1066776,Liz Gallacher,1
1408843,Kate Baird,1
6184,Todd Hallowell,1
10936,Philip Harrison,1
1321372,Todd Kleitsch,1
59772,Philip Hearnshaw,1
509950,Todd Lewis,1
1772288,Laura Richardson,1
1491704,Todd Masters,1
584,Philip K. Dick,1
45421,Todd Rohal,1
1117282,Philip Key,1
1430989,Liz Mendoza,1
7718,Philip Leonard,1
31520,Todd Wagner,1
1890,Philip Messina,1
1454673,Todor Iliev,1
91866,Philip Saccio,1
1173795,Toichiro Shiraishi,1
1333223,Philip Stockton,1
572622,Tom Bellfort,1
1394265,Philipp Sellier,1
1706214,Tom Briggs,1
1708231,Philippé Lavigne,1
53019,Tom Burton,1
1415020,Kate Duke,1
38568,Tom Clancy,1
33301,Philippa Campbell,1
1341743,Tom Debenham,1
15426,Laura Rosenthal,1
46076,Tom Dey,1
1048930,"Philippe Cordhomme\t""",1
51701,Tom Finan,1
1412491,Philippe Deneau,1
56518,Tom Foden,1
1677818,Philippe Gluckman,1
1864525,Tom Griffin,1
16369,Philippe Hubin,1
1383073,Tom Hambleton,1
936321,Philippe Montel,1
1461166,Liz Schindler,1
1413843,Laura Schiavo,1
1339447,Tom Hartig,1
1031923,Philippe Pozzo di Borgo,1
1405230,Liz van den Berg,1
1301,Philippe Rousselot,1
1336197,Tom Kramer,1
1453501,Philippe Tardif,1
1392911,Tom Leeser,1
958043,Phillip Barker,1
1291315,Tom MacDougall,1
1018357,Laura Schiff,1
17867,Tom McCarthy,1
1432038,Phillip Hoffman,1
1551025,Tom Nelson,1
33143,Phillip Linson,1
61486,Tom Nursey,1
1472325,Phyllis Alia,1
1368866,Tom Ozanich,1
1131840,Phyllis Laing,1
54251,Tom Pollock,1
33392,Pia Di Ciaula,1
1314441,Keith Henderson,1
1753783,Pia Mehr,1
1428230,Tom Rebber,1
1403491,Laura Sode-Matteson,1
19305,Tom Ropelewski,1
1447161,Pierre Brunet,1
94544,Tom Rothrock,1
5624,Pierre Edelman,1
1680639,Tom Salvatore,1
11204,Pierre Grunstein,1
15329,Lizzy Gardiner,1
20525,Pierre Queffelean,1
43891,Lloyd Ahern II,1
1815776,Pierre Takal,1
1071,Tom Tykwer,1
18186,Pierre-Ange Le Pogam,1
1390430,Tom Williams,1
17063,Pierre-Yves Gayraud,1
1333153,Tommy Allen,1
55998,Pieter Bourke,1
1407229,Tommy Lohmann,1
639,Pieter Jan Brugge,1
1325119,Tommy Morgan,1
17657,Pietro Mascagni,1
1389620,Tommy Tom,1
950,Pietro Scalia,1
964327,Tommy Turtle,1
1473445,Laura Wiest,1
1405386,Tomoo Fukumoto,1
1594802,Pini Klavir,1
1069714,Toni G,1
1532252,Pinky Babajian,1
1002623,Tony Adler,1
1332514,Pip Lingard,1
91900,Tony Cecere,1
8361,Plato Fountidakis,1
200752,Tony Clark,1
1167488,Polly Morgan,1
1425863,Kerstin Böck,1
1392925,Portia Tickell,1
1556342,Tony Friedkin,1
1399477,Laura Wolford,1
21841,Tony Garnett,1
1599648,Preston A. Adams,1
119330,Tony Hardmon,1
963843,Priscilla Elliott,1
1595461,Tony Leonardi,1
71273,Pritam Chakraborty,1
1412469,Tony Mirante,1
470574,Priyan,1
3960,Tony Pierce-Roberts,1
1426846,Priyanka Balasubramanian,1
166291,Tony To,1
1419733,Puelo Deir,1
1414179,Tony Villaflor,1
585081,Pushpa Kandaswamy,1
1560067,Tor Hyams,1
1882971,Pyung-ho Choi,1
1049137,Torrey Vogel,1
86199,Laura Ziffren,1
1346330,Lloyd Lee Barnett,1
555308,Quincy Newell,1
1673796,Tracey Harnish,1
1431079,Quincy Paglaro,1
54289,Loïc Dury,1
15333,R. Bruce Steinheimer,1
1655884,Tracy Mercer,1
12711,R.D. Robb,1
1727617,Loïc Poës,1
52193,R.J. Kizer,1
8809,Traudl Junge,1
1337646,Régis Boussin,1
1379120,Travis Pates,1
32463,Rémi Burah,1
967026,Trent Opaloch,1
16372,Rémi Canaple,1
1406903,Loan Phan,1
1004566,Ra Hee-Chan,1
1447301,Trevor Tamboline,1
1490792,Raúl Prado,1
1228,Tricia Cooke,1
1537867,Rachael Lin Gallaghan,1
1457720,Tricia Sawyer,1
1415508,Rachel A. Walker,1
1368882,Tricia Yoo,1
1608773,Rachel Ambelang,1
33624,Tripp Vinson,1
1568913,Rachel Goodman,1
1355531,Trisha Burton,1
1444970,Rachel Griffiths,1
1563920,Troy Myers,1
1460758,"Rachel OToole""",1
1339468,Trudy Ramirez,1
3562,Rachel Portman,1
92487,Tsuyoshi Abe,1
56891,Rachel Talalay,1
1084061,Tsuyoshi Sugino,1
1447557,Rachel Wyn Dunn,1
54873,Tucker Tooley,1
1627984,Rachid Abbad,1
1566833,Ty Suehiro,1
1412483,Laure-Anne Darras,1
1212446,Tyce Diorio,1
1332513,Rae Donnelly,1
1622130,Lois Carl,1
1491504,Rael Jones,1
1039527,Tyler Gillett,1
236910,Raf Keunen,1
1657906,Tyler Lockard,1
37590,Rafael Azcona,1
158401,Tyler Thompson,1
42128,Rafael Eisenman,1
1018988,Uli Simon,1
1143476,Rafael Palmero,1
139,Uma Thurman,1
1681472,"Rafael Rafa Castro""",1
545004,V. T. Vijayan,1
1444952,Raffaella Giovannetti,1
1443967,Vahe Giragol,1
1467299,Rafi Stephan,1
1412460,Valance Eisleben,1
1028828,Raimundo García,1
1399320,Valentina Aulisi,1
1418316,Raine Edwards,1
1856831,Valeri Malkendaze,1
49625,Rainer Kaufmann,1
1538377,Valerie Flueger Veras,1
5135,Rainer Klausmann,1
6099,Valerio De Paolis,1
1215,Raja Gosnell,1
1567949,Lois DeArmond,1
1109234,Rajashekharan Rajeev,1
957551,Keith Sayer,1
1191609,Rajat Rawail,1
1722384,Kevin A. Canamar,1
1408844,Rajesh Rajilal,1
6098,Veit Heiduschka,1
233071,Rajesh Shah,1
1063543,Verónica Fernández,1
139896,Rajiv Menon,1
8556,Verna Fields,1
10007,Ralph E. Winters,1
1102046,Veronica Brooks,1
7883,Ralph Eggleston,1
1433743,Vicki Hiatt,1
5469,Ralph Fiennes,1
1176,Lone Scherfig,1
18373,Ralph Gerling,1
1431091,Victor Acosta,1
1585014,Ralph Merzbach,1
1783641,Ken Cabrera,1
1345596,Ralph Osborn,1
1455461,Justin Hammond,1
6026,Ralph Rieckermann,1
91914,"Keith Zoot Byrne""",1
569903,Laurel Ayn Selko,1
1125607,Keizo Shukuzaki,1
1006729,Laurel Bergman,1
1722373,Loren Corl,1
91874,Ralph Woollaston,1
1289214,Loren Gitthens,1
66491,Ramsey Avery,1
1400073,Kevin Ahern,1
91922,Ran Ballard,1
147022,Vijayendra Prasad,1
1706217,Ran Francke,1
1412487,Lorenzo Donati,1
8876,Randal Kleiser,1
12835,Vin Diesel,1
1357068,Laurel Frushour,1
29012,Vince Di Meglio,1
1403192,Laurel Klick,1
1341784,Vince Nicastro,1
91942,Randall Pickett,1
1395243,Vince Valitutti,1
1599613,Laurel Pickering,1
1412310,Vincent Gideon,1
1455028,Kate Kelly,1
8761,Vincent Guisetti,1
1214818,Randi Barnes,1
6955,Vincent Landay,1
11811,Randi Chernov,1
1396886,Lorenzo P. Lampthwait,1
34337,Randi Feinberg,1
135764,Vinh Lu,1
1865912,Laurel Smith,1
1684977,Vinson Jae,1
1470177,Randy Bobbitt,1
5435,Virginie Montel,1
55955,Randy Bricker,1
1417214,Vitalijus Zukas,1
64736,Randy Cheveldave,1
1454998,Vladan Ivanov,1
1421270,Kate Laver,1
1779301,Vladimir Rodimov,1
1460760,Randy Hutniak,1
1527917,Voni Hinkle,1
1392081,Randy Kelley,1
1473359,W. Michael Lewis,1
1427436,Randy Kinyon,1
18179,W.D. Richter,1
57117,Randy Kornfield,1
227205,Wajid Ali,1
1753770,Randy Lovelady,1
17084,Waldemar Pokromski,1
1613273,Randy McGowan,1
61851,Lorenzo Senatore,1
1723833,Randy Miller,1
1763599,Wallace G. Lane Jr.,1
7885,Randy Newman,1
7689,Wally Westmore,1
1378248,Randy Peters,1
68573,Walt Becker,1
1390517,Lauren Cory,1
1458579,Walt Martin,1
21069,Randy Stone,1
1453675,Walter Bithell,1
1725573,Lauren Downey,1
1016148,Walter Gasparovic,1
1632347,Raphaelle Weisz,1
59004,Walter Josten,1
55073,Ravi K. Chandran,1
14523,Walter Mirisch,1
233073,Ravi Yadav,1
18495,Walter Rippell,1
1487555,"Raweeporn Non Srimonju""",1
41152,Walter Scott Herndon,1
1403186,Ray A. Versluys,1
14433,Ward Preston,1
11181,Kenneth Branagh,1
1389591,Lori J. Nelson,1
1545419,Ray Bivins,1
1031497,Wasiq Khan,1
18921,Ray Bushey III,1
1390528,Wayne Burnes,1
1104780,Ray Chan,1
91886,Wayne Griffin,1
1393558,Ray Fisher,1
1599654,Kelly Bumbarger,1
179221,Ray Goldrup,1
1042415,Wayne Toth,1
957760,Ray Hubley,1
35514,Wendy Chuck,1
62061,Ray Kluga,1
28,Wendy Finerman,1
244,Ray Lovejoy,1
172736,Wendy Goldman,1
1411074,Ray Marston,1
41677,Wendy Weidman,1
1729044,Lauren Fong,1
1537143,Lori L. Eschler,1
16518,Ray Molyneaux,1
5140,Wes Craven,1
1394923,"Ray OReilly""",1
1551816,West Dylan Thordson,1
17215,Ray Quinlan,1
1727618,Julien Pernes,1
1815840,Ray Santoleri,1
1416096,Whitney James,1
32790,Ray Stark,1
1395692,Wilfred Caban,1
1553269,Raymond Consing,1
1449071,Kelly Cantley,1
66054,Raymond Lam,1
70898,Will Barratt,1
1462814,Raymond Sleeman,1
1334400,Will Blount,1
1683722,Raymond W. Beal,1
1415650,Will Casey,1
1438561,Rebecca Alling,1
24205,Lori McCreary,1
1440737,Lauren Grey,1
1395340,Will Ward,1
1400835,Rebecca Fulton,1
1260,William A. Elliott,1
1423983,Rebecca Gregg,1
76808,Lori Slomka,1
66551,Rebecca Hale,1
1341399,William A. Petrotta,1
1365397,Rebecca Hall,1
21747,William Arnold,1
1418338,Rebecca Lloyd,1
1525157,William B. Demeritt III,1
1416673,Rebecca Long,1
17852,William Budge,1
1406110,Rebecca Marie,1
1407876,William Cawley,1
138176,Kenneth Grahame,1
1452330,Lou A. Trabbie III,1
1416438,Rebecca Robertson,1
1567759,Kelly Chambers,1
72030,Rebecca Rodriguez,1
1685992,William De Vital,1
1729046,Rebecca Vujanovic,1
93658,William Fairchild,1
51345,Reed Smoot,1
1622113,Kelly Clear,1
1551054,Reggie Newkirk,1
5386,William H. Brown,1
1338223,Kate Morath,1
2122,William Hoy,1
1466014,Regina Calvo,1
16652,William J. Durrell Jr.,1
12702,Reginald H. Morris,1
1860846,William Jackson,1
1558807,Reinhard Denke,1
46942,William Kerr,1
1431554,Remi Savva,1
1447548,Louie C. Jhocson,1
1001705,Remington Chase,1
1287869,Kelly Golden,1
550112,René Besson,1
16601,William Mesa,1
1324719,René Dashiell Kerby,1
65256,William Olvis,1
57261,René Dupont,1
1599143,William Paul Clark,1
1595472,René González,1
3099,William Reynolds,1
24530,René Goscinny,1
16547,William Sackheim,1
1403707,René Guillard,1
1312410,William Saracino,1
1420154,Renée Tondelli,1
2241,William Steinkamp,1
230715,Renat Davletyarov,1
72261,William Wages,1
1481688,Renata Stoia,1
56719,Willie Chan,1
1337648,Rene Defrancesch,1
1377239,Wilma Garscadden-Gahret,1
1412496,Renee Ragucci,1
1331650,Winsome G. McKoy,1
8080,Renee Steen,1
1394926,Winston Rauch,1
1486198,Kate Ringsell,1
29663,Wolf Mankowitz,1
39032,Lauren Lloyd,1
1153038,Wolfgang Metschan,1
17948,Reynaldo Villalobos,1
60787,Wolfgang Schamburg,1
1454678,Rhodri Lovett,1
1178650,Wray Featherstone,1
15016,Ric McElvin,1
1442116,Wylie Griffin,1
1728,Ric Waite,1
1338232,Wyn Vaughan-Humphreys,1
1173688,Ricardo Cruz,1
1340099,Xander Lott,1
1337659,Ricardo Díaz Avilés,1
1544426,Xavier Cholet,1
224387,Rich Mento,1
40545,Xavier Grobet,1
180576,Rich Thorne,1
1403467,Xinyi Puah,1
40391,Richard A. Colla,1
1568910,Yadira Velásquez,1
11790,Richard A. Roth,1
1401884,Yann Denoual,1
1621219,Richard A. Strieber,1
1376807,Yann McCullough,1
1147603,Richard A. Wright,1
937260,Yann Zenou,1
1657905,Richard Aponte,1
1765838,Yasushi Sukeof,1
35851,Richard B. Goodwin,1
1147762,Yayoi Ohtake,1
1632331,Richard B. Molina,1
1636256,Yiyang Wang,1
144679,Richard Birrinbirrin,1
1400741,Yolanda Toussieng,1
33302,Richard Bluck,1
17117,Yoshihito Akatsuka,1
1816171,Richard Briscoe,1
19598,Youji Takeshige,1
67596,Richard Brooks Burton,1
1104535,Young-joon Kim,1
20846,Richard Byard,1
92017,Yu Cao,1
8708,Richard C. Franklin,1
223713,Yuichiro Saito,1
91879,Richard Cadger,1
223714,Yukihiro Matsumoto,1
91848,Richard Christian Matheson,1
1767782,Louis Elman,1
1597191,Richard Cody,1
29839,Yuriy Kutsenko,1
1729037,Richard Coy Aune,1
1856825,Yuval Caspin,1
1622103,"Richard Curly Lopez""",1
1031978,Yves Bélanger,1
7018,Richard Curtis,1
1645435,Yvonne Coppard,1
1297,Richard D. Zanuck,1
1096444,Zach Bangma,1
7187,Richard Donner,1
1429003,Zak Knight,1
1403636,Richard Dwan Jr.,1
53384,Zana Briski,1
9975,Richard E. Butler,1
1135,Zbigniew Preisner,1
1571776,Richard E. Chapla Jr.,1
938428,Zed Starkovich,1
21548,Richard Edlund,1
225628,Zene Baker,1
14350,Richard F. Mays,1
109429,Zhongjun Wang,1
1546874,Richard Fischoff,1
1395178,Louis Kiss,1
1414048,Lauren Selig,1
1412206,Phil Walker,1
1023713,Kasia Walicka-Maimone,1
1402240,Zuzana Cizmarova,1
1401273,Peter J. Silbermann,1
112679,Julie Ryan,1
852,Gerald B. Greenberg,1
40764,Axel Kahnt,1
1427500,James Collins,1
933403,Ben Barenholtz,1
936661,Filip Cermák,1
1525536,Ben Conable,1
5362,Heike Brandstatter,1
28632,Ben Cosgrove,1
1553237,Jeffrey DeBell,1
1745216,Ben Gunsberger,1
935470,Jordan Babineaux,1
4341,Ben Hecht,1
1622119,Gail Martin-Sheridan,1
1645449,Ben Koeller,1
1550718,Gregor Tavenner,1
58266,Ben Myron,1
1556479,Ino Bonello,1
27039,Aisha Coley,1
66495,Jason Baldwin Stewart,1
30391,Ben Nye Jr.,1
1533005,Jessica Ripka,1
62807,Ben Ormand,1
5585,Barbara Ling,1
129975,Ben Queen,1
1399479,Julie Kuehndorf,1
1561333,Ben Rogers,1
1594920,Frank Kilmartin,1
1614057,Ben Rothwell,1
1614055,Angel Airan Bonilla,1
15770,Ben Sanders,1
1404844,Glenn Neufeld,1
1614896,Ben Scott,1
9545,Anne McCarthy,1
1376800,Ben Smith,1
1530,Howard Feuer,1
233070,Ajay Rai,1
62841,Jack L. Murray,1
33444,Ben van Os,1
1772299,Jamie Caple,1
6874,Ben Waisbren,1
47817,Jean Goudier,1
1125540,Ajit Singh,1
1447436,Jennifer Yuan,1
1551771,Ben Wilkinson,1
8808,Joachim Fest,1
123270,Bengt Palmers,1
1322674,Ahsen Gülkaya,1
1431084,Benito Aguilar,1
29538,John Victor-Smith,1
1676684,Benjamin Bayne,1
1403579,"Josie DCruze""",1
1399061,Benjamin Beardwood,1
35358,Félix Murcia,1
1330582,Benjamin Edelberg,1
83064,Frances Mathias,1
1493523,Benjamin Forrest Davis,1
16618,Freddie Hice,1
148735,Benjamin Kasulke,1
65711,Gary Fettis,1
69943,Benjamin Legrand,1
110532,George Bamber,1
10951,Benjamin Melniker,1
16728,Gillian Gorfil,1
1560995,Benji Gordon,1
1406929,"Grania OShannon""",1
1760515,Benoît Theunissen,1
1271644,Guy Hendrix Dyas,1
142152,Bernadette Mazur,1
1320506,Harry Ratchford,1
70806,Bernard Bouix,1
1412484,Hervé Icovic,1
65597,Bernard Fanning,1
1410327,Ian C. Ballard,1
57851,Bernard Rose,1
1417975,Ivy Agregan,1
43657,Akihiko Matsumoto,1
1729038,"Jaim ONeil""",1
1278085,Bernat Fortiana,1
88758,James Lecesne,1
1389629,Akira Morii,1
1772291,Jane Langdale,1
8805,Bernd Lepel,1
1489870,Javier Artiñano,1
45963,Bernie Abramson,1
20382,Jeff Betancourt,1
1536893,Bernie Childs,1
1412223,Jennifer Bell,1
1342013,Aaron Becker,1
7769,Jerry Fielding,1
10185,Bert Bates,1
1401792,Jim Milton,1
21785,Bert Batt,1
16615,Joe D. Mitchell,1
1516157,Bert Berry,1
1549445,John Bires,1
929709,Bertina Henrichs,1
1465351,John Higgins,1
46283,Berto,1
1414289,John R. Manocchia,1
1463475,"Beth DAmato""",1
10122,Barry H. Waldman,1
1330574,Beth Koenigsberg,1
1394973,Joseph Lederer,1
1468026,Beth Kuhn,1
1338834,Jules Strasser,1
68858,Al Capp,1
1412480,Eva Julhe,1
1462925,Beth Miller,1
1393866,Felicity Cottrell,1
1068923,Al Capps,1
1391751,Frédéric Amblard,1
11802,Betsy Heimann,1
928498,Franckie Diago,1
1060876,Betsy Klompus,1
1627977,Fred Apolito,1
1425862,Bettina Bartl,1
1436691,Gabi Endicott,1
1622098,Betty Beebe,1
1455289,Andy Krish,1
62279,Betty Berberian,1
1552533,Gary Jones,1
1414561,Betty Hugo,1
75575,Genevieve Hofmeyr,1
31024,Betty Thomas,1
1393389,George Macri,1
1403576,Beverley Binda,1
1613271,Gerold Bublak,1
1537690,Al Goto,1
15883,Angus Bickerton,1
1454995,Biljana Tegeltija-Bojanic,1
5053,Gordon Carroll,1
1305,Bill Abbott,1
1319398,Greg Johnson,1
35510,Bill Badalato,1
2171,Griffin Dunne,1
1816163,Bill Barringer,1
67767,Hal Needham,1
7538,Bill Bernstein,1
10688,Harris Savides,1
72102,Bill Block,1
1403524,Heather J. Morrison,1
1391707,Bill Booth,1
44840,Henry De Vere Stacpoole,1
52600,Bill Brzeski,1
1384387,Holger Voss,1
7771,Al Greenway,1
1002502,Hucky Hornberger,1
1860842,Bill C. Dawson,1
1408204,Ian Waggott,1
1813793,Aaron Conover,1
1614104,Isabel Gómez-Blanco,1
371,Bill Coe,1
23331,Jörgen Persson,1
10494,Bill Conti,1
1548122,Jackie Dobbie,1
1648119,Al Lieberman,1
1866353,Jamella Hassan,1
1379141,Bill Crounse,1
8236,James H. Brown,1
959360,Bill Groom,1
1783648,James Ryan,1
3498,Bill Johnson,1
1698264,Jan Kikumoto,1
1556948,Bill Kaye,1
1337642,Armando Lopez,1
10187,Bill Kenney,1
1553260,Jason Joseph,1
15520,Bill Lee,1
193307,Jay Kleckner,1
1411264,Bill MacSems,1
20524,Jean-Marie Dreujou,1
1052763,Bill Malley,1
1684475,Jeff Kinney,1
1722372,Bill Marti,1
1342254,Jeffrey W. Petersen,1
1413452,Bill Meadows,1
54777,Jennifer L. Smith,1
58140,Bill Miller,1
1559912,Jeremy Muir,1
1414541,Bill Myer,1
10575,Jess Gonchor,1
1401997,"Bill OLeary""",1
1531494,Jim Black,1
2358,Alain Godard,1
16522,Jimmy Nickerson,1
126125,Bill Plympton,1
1355535,Jocelyn Thomas,1
46588,Bill Pohlad,1
1559087,Ahmed Saker,1
939218,Bill Vigars,1
141289,John 5,1
1753763,Bill Young,1
1557497,John Cassella,1
1024842,Billy A. Campbell,1
20801,John Fusco,1
1127909,Billy Badalato,1
1881584,John Karnay,1
58705,Alain Jakubowicz,1
1536588,John Nixon,1
1455292,Billy Clevenger,1
57565,John Schmidt,1
141475,Billy Corben,1
1546757,Jon Baker,1
1832428,Billy Craft,1
1213367,"Barry OBrien""",1
22055,Billy DaMota,1
57328,Barry W. Blaustein,1
1618130,Billy Hobson,1
18497,Beatriz De Benedetto,1
3560,Alain Sarde,1
41039,Judd Apatow,1
1418364,"Billy Jilly Bones Jones""",1
1377129,Julian Levi,1
1393335,Billy Merrell,1
1061537,Andrew Mollo,1
13156,Billy Scoles,1
1427430,Everette Webber,1
97055,Billy Sneddon,1
63124,Farid Lahouassa,1
909,Billy Weber,1
1489871,Fernando Florido,1
3657,Bina Daigeler,1
1408849,Flax Glor,1
1460514,Bingo Ferguson,1
1181876,Andrey Naydyonov,1
1149583,BJ McDonnell,1
1882972,Francis Chung,1
60967,Blain Morris,1
1319700,Andy Behrens,1
62543,Alan B. Curtiss,1
1537731,Frank Prehoda,1
60086,Blair Daily,1
1405231,Andy Garner,1
1511848,Blair Foster,1
92470,Fumi Mashimo,1
162522,Blaise Corrigan,1
1431108,Gabriela Herrera,1
1551367,Blake Collins,1
1372426,Garlan Wilde,1
1840123,Aaron Denenberg,1
1401562,Gary C. Bourgeois,1
117842,Blake Leyh,1
1599285,Adam Moos,1
1775777,Blake Morrison,1
66727,Gary Michael Walters,1
8012,Alan Barillaro,1
1461169,Gayle Wesley,1
1391678,Blake R. Cornett,1
82169,Geoffrey Haley,1
1680441,Blayne Fender,1
1775784,George Gountas,1
1378725,Blue Angus,1
1855062,George Walker,1
37995,Bo Derek,1
1554310,Angelo Di Giacomo,1
1883004,Bo Eun Park,1
1444954,Gianpaolo Rifino,1
79064,Bo Jönsson,1
1392126,Ginger Geary,1
14746,Boaty Boatwright,1
1219858,Glenn Cannon,1
106052,Alan Caillou,1
113044,"Gloria DAlessandro""",1
32490,"Alan DAngerio""",1
11819,Graeme Murray,1
1391571,Bob Beemer,1
1842154,Greg Etheredge,1
6383,Aaron Eckhart,1
91925,Greg Stancil,1
1412735,Bob Booker,1
1463274,Annabelle MacNeal,1
1550387,Bob Bowe,1
1126782,Gus Gustawes,1
83060,Bob Brunner,1
14352,Ha Nguyen,1
1217416,Bob Camp,1
12050,Anne Kopelson,1
1322671,Ömer Özgür,1
24217,Haris Zambarloukos,1
1210734,Bob Corff,1
91936,Harry Hauss,1
163302,Bob Fisher,1
40747,Harvey Harrison,1
1058,Bob Gale,1
1322129,Annmarie Corbett,1
3794,Bob Kane,1
1546766,Helena Lea,1
14041,Bob Kensinger,1
1599618,Herb Ault,1
1567270,Bob Kindred,1
934821,Hiroaki Hirabayashi,1
1536949,Bob Kretschmer,1
1538365,Anthony G. Schmidt,1
1239497,Bob Levy,1
1453296,Howard Stein,1
1680434,Bob Marlette,1
1344255,Anthony Milch,1
1392247,Bob Marshak,1
38937,Ian La Frenais,1
1311626,Bob McCarron,1
23451,Ilan Eshkeri,1
1392143,Bob Moore Jr.,1
126755,Irina Lubtchansky,1
7712,Bob Murawski,1
54448,Ismail Merchant,1
1538366,Bob Nelson,1
570728,J. Terry Williams,1
1421250,Bob Newcomb,1
1232480,Jack Aldworth,1
1400368,Bob Olari,1
1755689,Jack Taggart,1
10,Bob Peterson,1
545844,Antonio Soriano,1
1630675,Bob Putynkowski,1
2359,Jake Eberts,1
2530,Bob Ringwood,1
1450331,James Baxter,1
11224,Alan Gilmore,1
66222,James Fargo,1
65599,Bob Tzudiker,1
1397850,James J. Gilson,1
1645431,Alan Greenham,1
1447590,James P. Alles,1
1299484,Bob Whitehill,1
4701,James W. Skotchdopole,1
12016,Bob Wyman,1
1358021,Jamison Scott Goei,1
15427,Bob Ziembicki,1
32982,Jane Austen,1
1432909,Bobbi Banks,1
1453527,Jan-Erik Maas,1
27541,Alan Greisman,1
1566830,Jared Chandler,1
